TF,Genes,Weights
Bclaf1,"['Atp5j', 'Sdhaf2', 'Vcpip1', 'Psmd6', 'Gnl2', 'Uba5', 'Use1', 'Mea1', 'Gtf2f1', 'Ubr4', 'Sec22b', 'Taok3', 'Bms1', 'Snx1', 'Serbp1', 'Azi2', 'Apeh', 'Ypel3', 'Zap70', 'Coro1b', 'Dda1', 'Myo9b', 'Stk4', 'Fxyd5', 'Psmc2', 'Rbms1', 'Cast', 'Ikzf1', 'Ccnl1', 'Tagln2', 'Capza2', 'Icam1', 'Zfx', 'Hspa9', 'Cdc40', 'Ifi47', 'Samsn1', 'Rbbp7', 'Bclaf1', 'Gripap1', 'Serpinb6a', 'Park7', 'Cd48', 'Ech1', 'Txnl1', 'Chd9', 'Avl9', 'Hnrnpab', 'Cuta', 'Commd8', 'Hnrnph3', 'Ankrd12', 'Akap8l', 'Kdm4c', 'Atp8b4', 'Wbp1', 'Bzw2', 'Cct4', 'Cdkn2c', 'Ubtf', 'Tcp11l2', 'Pafah1b2', 'Dnaja2', 'Zcchc6', 'Eif3i', 'Emg1', 'Parg', 'Naa35', 'Tbcc', 'Bcap31', 'Fkbp2', 'Hspa4', 'Bzw1', 'Psmd14', 'Ddx5', 'Jakmip1', 'Tsc22d4', 'Mrpl18', 'Ppig', 'Rps5', 'Hsbp1', 'Puf60', 'Stub1', 'Tprgl', 'Nedd9', 'Hcst', 'Tm9sf3', 'Cggbp1', 'Top3b', 'Dennd1c', 'Zfp512', 'Mcts1', 'Gas5', 'Esd', 'Tmem127', 'Vasp', 'Zfp518a', 'Elk4', 'Lman2', 'Myh9', 'Unc50', 'Utp23', 'Rac2', 'Slc25a1', 'Stk16', 'Pafah1b1', 'Tmem167', 'Cd53', 'Tnik', 'Nup214', 'Sema4a', 'Pak2', 'Lonp2', 'Pibf1', 'Pum1', 'Pmm2', 'Mdh1', 'Rasa3', 'Klhl6', 'Vti1b', 'Ndufs2', 'Clns1a', 'Surf1', 'Lef1', 'Itgb1', 'Itpkb', 'Maf1', 'Gzmk', 'Prdm2', 'Pdia6', 'Adprh', 'Ecd', 'Pomp', 'Rbbp6', 'Scamp3', 'Sf3b5', 'Tia1', 'Rheb', 'Pip4k2a', 'Rnf20', 'Fip1l1', 'Setx', 'Eapp', 'Hp1bp3', 'B230219D22Rik', 'Pnn', 'L3mbtl3', 'Wrn', 'Ate1', 'Rbm6', 'Ablim1', 'Scamp2', 'Uchl5', 'Crnkl1', 'Mnat1', 'Pbxip1', 'Cxcr6', 'Chd1', 'Rplp0', 'Smarca4', 'Ppp1r7', 'Itpr2', 'Naa50', 'Itgb7', 'Psmd8', 'Syf2', 'Neat1', 'Ddx6', 'Zfand6', 'Atp6v0d1', 'Ndufa9', 'Ddrgk1', 'Samhd1', 'BC005624', 'Kcnh2', '2010111I01Rik', '1810037I17Rik', 'Top1', 'Anp32a', 'Man1a', 'Akap8', 'Eif5', 'Raf1', 'Trip11', 'Papola', 'Vapa', 'Cd164', 'Sh3glb1', 'Rsrc1', 'Fxr1', 'Nemf', 'Prdx6', 'Rab31', 'Tes', 'Prf1', 'Chd4', 'Eif3l', 'Fam96b', 'Smu1', 'Fnta', 'Cnn2', '2810403A07Rik', 'Ndufs7', 'Ddx46', 'Dhx16', 'Crot', 'Mapk1', 'Gzma', 'Abcf1', 'Prr13', 'Luc7l3', 'Zfr', 'Ralgapa2', 'Ssr2', 'Vps41', 'Rnf181', 'Il2rb', 'Gpatch8', 'Mak16', 'Stx8', 'Ddx24', 'Fasl', 'Ubxn4', 'Atp5b', 'Fuca1', 'Brd8', 'Med4', 'Ndufv1', 'Grpel1', 'Dnajc3', 'Rbm17', 'Cd160', 'S1pr1', 'Med28', 'Dctn4', 'Smc5', 'Suclg1', 'Tmed5', 'Bptf', 'Gtf3c6', 'Jtb', 'Sept6', 'Rora', 'Rpn1', 'Mier2', 'Vim', 'Golim4', 'Cct8', 'Utrn', 'Strap', 'Commd7', 'Srp14', '4930523C07Rik', 'Cndp2', 'Fam45a', 'Sytl2', 'C1d', 'Nudt16', 'Atrx', 'Ifngr1', 'Srek1', 'Ms4a4b', 'Rps3']","[4.402300898368718, 2.969159619935549, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 2.0806740474557177, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 1.1353324791857382, 1.2491618339405404, 4.402300898368718, 4.402300898368718, 4.402300898368718, 1.9818977597588552, 4.402300898368718, 1.4990965365768454, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 2.969159619935549, 4.402300898368718, 1.9818977597588552, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 2.969159619935549, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 2.969159619935549, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 2.969159619935549, 2.969159619935549, 4.402300898368718, 4.402300898368718, 1.9818977597588552, 4.402300898368718, 4.402300898368718, 4.402300898368718, 1.9818977597588552, 2.0806740474557177, 4.402300898368718, 4.402300898368718, 0.5355685862569678, 4.402300898368718, 2.969159619935549, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 2.969159619935549, 4.402300898368718, 4.402300898368718, 1.9818977597588552, 4.402300898368718, 2.969159619935549, 0.6362070379878559, 4.402300898368718, 4.402300898368718, 2.8149303338638982, 4.402300898368718, 4.402300898368718, 2.969159619935549, 2.8149303338638982, 4.402300898368718, 4.402300898368718, 4.402300898368718, 1.0, 0.6104119184664586, 0.8583567918073285, 0.6362070379878559, 2.969159619935549, 4.402300898368718, 4.402300898368718, 4.402300898368718, 0.14057583006461272, 4.402300898368718, 4.402300898368718, 0.2494967500186437, 4.402300898368718, 2.0806740474557177, 4.402300898368718, 4.402300898368718, 0.08233492005374986, 2.8149303338638982, 2.969159619935549, 2.8149303338638982, 2.969159619935549, 4.402300898368718, 1.9818977597588552, 2.969159619935549, 2.0806740474557177, 2.8149303338638982, 0.13833514409963074, 1.2491618339405404, 0.3089851565080048, 4.402300898368718, 2.969159619935549, 4.402300898368718, 2.969159619935549, 0.16461355100089492, 0.11856548201293834, 4.402300898368718, 4.402300898368718, 2.969159619935549, 0.8957427316459892, 2.969159619935549, 0.3360005986149711, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 1.9078052802882832, 4.402300898368718, 2.969159619935549, 4.402300898368718, 2.8149303338638982, 2.8149303338638982, 2.969159619935549, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 4.402300898368718, 0.2272584876580322, 2.969159619935549, 0.6362070379878559, 2.8149303338638982, 0.8583567918073285, 4.402300898368718, 1.0558611144617414, 4.402300898368718, 4.402300898368718, 4.402300898368718, 0.3360005986149711, 0.4663648952394895, 2.969159619935549, 2.8149303338638982, 1.0558611144617414, 0.4663648952394895, 2.969159619935549, 0.8011834994192567, 0.8957427316459892, 4.402300898368718, 4.402300898368718, 2.969159619935549, 2.0806740474557177, 1.9078052802882832, 0.8957427316459892, 2.969159619935549, 4.402300898368718, 2.8149303338638982, 2.969159619935549, 2.0806740474557177, 4.402300898368718, 1.9818977597588552, 1.206379869728916, 0.9691267856514444, 2.0806740474557177, 1.0, 0.8527847089350112, 0.3360005986149711, 0.1201496895428585, 4.402300898368718, 0.9691267856514444, 2.8149303338638982]"
Bdp1,"['Hnrnpc', 'N4bp2l2', 'Abhd12', 'Pum1', 'Sla2', 'Sar1b', 'Rsf1', 'Ccm2', 'Tnrc6b', 'Hsbp1', 'Btbd9', 'Traf1', 'Foxn3', 'Trim27', 'Ubn2', 'Terf2ip', 'Hnrnpr', 'Lrp10', 'Usp8', 'Snx10', 'S1pr5', 'Ttc9c', 'Myh9', 'B230219D22Rik', 'Denr', 'Dennd1c', 'Icam1', 'Tecpr1', 'Rab3gap1', 'Ttc5', 'Fbxl12', 'Slc1a5', 'Prr13', 'Gbf1', 'Nvl', 'Ostc', 'Nrf1', 'Rbm6', 'Spop', 'Psmb10', 'Sephs2', 'Fus', 'Stat3', 'Smarcc1', 'Rfc1', 'Bzw1', 'Chd9', 'Adipor1', 'Rhog', 'Cep350', 'Zrsr2', 'Eef1d', 'Actl6a', 'Rbck1']","[1.9305782098877258, 1.9305782098877258, 1.4037205819381249, 1.0621928009271489, 4.795665149528286, 1.4037205819381249, 1.8514462397878115, 1.2947357395801626, 4.795665149528286, 1.8514462397878115, 4.795665149528286, 1.9305782098877258, 1.4037205819381249, 0.6624887522307509, 1.1135304304095064, 1.2202504786312198, 1.4037205819381249, 0.2736620428508097, 0.156479117987092, 1.2202504786312198, 0.08901799932434633, 0.20735738847892385, 0.2982425478453909, 1.2202504786312198, 0.03193059239216923, 1.1135304304095064, 0.4530683878705403, 1.0621928009271489, 0.3078370756179455, 0.3772070049127891, 0.6515514432060011, 0.050477521344381236, 0.749605996775192, 0.4855311121625265, 0.07850305061788801, 0.2155077398091008, 0.4744379717344776, 0.03193059239216923, 1.1135304304095064, 0.1847547160660732, 0.3078370756179455, 0.536713845647283, 0.11529504653304085, 0.17757879244875535, 0.4630330239866071, 0.3394504017177883, 0.0985555677409986, 0.7503753993075559, 0.15842113684134998, 0.9821941467273376, 0.4628416888103085, 0.22014225259852074, 0.5593729098695638, 1.0]"
Bhlhe40,"['Rer1', 'Zcchc6', 'Chmp2a', 'Uba5', 'Srsf5', 'Tmco1', 'Mrpl3', 'Dhx8', 'Mtpn', 'Cggbp1', 'Mrpl52', 'Apeh', 'Dcun1d5', '4833420G17Rik', 'Naa35', 'Stag2', 'Phb2', 'Tbx21', 'Arid4a', 'Top3b', 'Exosc4', 'Dhps', 'Dnaja2', 'Dnajc2', 'Igbp1', 'Arfrp1', 'Pak1ip1', 'Mrpl18', 'Eif3d', 'Chordc1', 'Lat', 'Ccdc47', 'H2afy', 'Son', 'Ngdn', 'Myl12b', 'Sharpin', 'Pja2', 'Rngtt', 'Creb1', 'Trp53', 'Gbf1', 'Tnfaip8', 'Cldnd1', 'Phip', 'Qars', 'Cdc42ep3', 'Ppp1r7', 'Clk2', 'Arap2', 'Ccdc88c', 'Tmem59', 'Nsmce2', 'Ctsa', 'Bhlhe40', 'Napa', 'Dennd2d', 'Khdrbs1', 'Acp5', 'S1pr4', 'Rnf115', 'Cnot8', 'Ifit2', 'Med28', 'Gem', 'Ccl3', 'Tln1', 'Cd53', 'Dctn3', 'Impa1', 'Arhgef3', 'Ankrd44', 'Tex261', 'Tm9sf3', 'Baz2a', 'Dctn4', 'Rps6kb1', 'Snrnp70', 'Ppp1r10', 'Ccdc127', 'Araf', 'Mgea5', 'Sbds', 'Ddrgk1', 'Ankrd26', 'Ncapd3', 'Ralbp1', 'Pspc1', 'Txlna', 'Atg5', 'Tbcb', 'Pink1', 'Copb2', 'Chd9', 'Rab2a', 'Mat2b', 'Arhgap15', 'Rabgap1l', 'Sephs2', 'Tnpo3', 'Prpf6', 'Rab24', 'Ebna1bp2', 'Zfp407', 'Puf60', 'Ier2', 'Klhl28', 'Emg1', 'Fam172a', 'Arpc5l', 'Eif4g1', 'BC004004', 'Fbxw2', 'Kdm5a', 'Celf1', 'Ttf1', 'Gtpbp4', 'Bag4', 'Limd2', 'Ndufb5', 'Rest', 'Rbck1', 'Ctr9', 'Slu7', 'Taf7', 'Azi2', 'Ttc14', 'Rnf168', 'Ptprc', 'Psen1', '1810058I24Rik', 'Itm2c', 'Mbnl1', 'Rcsd1', 'Pmm2', 'M6pr', 'Leprot', 'Cish', 'Ndufs2', 'Cox4i1', 'Zfyve16', 'Acin1', 'Tmem167', 'Serbp1', 'Cog4', 'Csnk1a1', 'Xpc', 'Use1', 'Hsbp1', 'Cfdp1', 'Cnot2', 'Emp3', 'Ssrp1', 'Casp8ap2', 'Abi1', 'Fermt3', 'Ddx21', 'Rps5', 'Kdm5c', 'Sept4', 'Psmb1', 'Rbbp7', 'Agpat3', 'Pde4b', 'Sys1', 'Nsd1', 'Fryl', 'Nfx1', 'Madd', 'Mrpl28', 'Ppp1r15b', 'Rsbn1', 'Hspa9', 'Ankrd10', 'Ogt', 'Rab14', 'Atxn10', 'Eif5b', 'Avl9', 'Ap1g2', 'Atp5d', 'Txnl1', 'Ap3b1', 'Srrm2', 'Cep250', 'Id2', 'Bag1', 'Mctp2', 'Gpatch8', 'Tmx1', 'Zmat2', 'Scaper', 'Ndufb10', 'Ehmt1', 'Plec', 'Txnl4a', 'Eif3l', 'Pomp', 'Eif3g', 'Eif3c', 'Las1l', 'Fnta', 'Il2rg', 'Med11', 'Nop58', 'Atp6v0a2', 'Med19', 'Mak16', 'Herc2', 'Nol7', 'Mef2a', 'Cmtm6', 'Taf1', 'Ugp2', 'Prkch', 'Ghitm', 'Serpinb6a', 'Mdh1', 'Rnf181', 'Rab18', 'Ndufs7', 'Txndc17', 'Gdi2', 'Cuta', 'Tnrc6b', 'Eea1', 'Ccnl2', 'Ppp6r3', 'Mrpl30', 'Sar1b', 'Ech1', 'Usp48', 'Aggf1', 'Ilf2', 'Idh3g', 'Anp32b', 'Ranbp1', 'Nubp1', 'Drg1', 'Snap29', 'Cdc42se1', 'Med4', 'Wbp1', 'Cirbp', 'Cd47', 'Dnajc3', 'Nxf1', 'Pdcd4', 'Setbp1', 'Akap8', 'Ube2b', 'Hells', 'Atg3', 'Trpm7', 'Usp1', 'Adam10', 'Ankrd12', 'Gnptg', 'Fubp1', 'Rbbp4', 'Sumo3', 'Wbp2', 'Polr2b', 'Prdx6', '1700020I14Rik', 'Cct8', 'B230219D22Rik', 'Naa50', 'Hook1', 'Lsm14a', 'Tcerg1', 'Reps1', 'Luc7l3', 'Ak2', 'Il2rb', 'Baz1a', 'Terf1', 'Zfr', 'Psma2', 'Dap', 'Ubac2', 'Sin3b', 'Dhx15', 'Wdr33', 'C1qbp', 'Lcp2', 'Calm2', 'Yaf2', 'Zwint', 'Mtdh', 'Chn2', 'Trp53inp1', 'Zfp207', 'Ncald', 'Tspan13', 'Gpbp1', 'Rad50', '4931406P16Rik', 'Prkca', 'Nrf1', 'Ccnh', 'Rgs1', 'Cd2', 'Mllt10', 'Mapk1', 'L3mbtl3', 'Srp14', 'Cul1', 'Trim30d', 'Efhd2', 'Bcl2', 'Klf3', 'S100a10', 'Pik3r1', 'Myh9', 'Utrn', 'Pgrmc1', 'Phf3', 'Ablim1', 'Cdc42', 'Itsn2', 'Rdx', 'Ndfip2', 'Jakmip1', 'Fgfr1op2', 'Gpr55', 'Rassf5', 'Fam105a', 'Fam107b', 'Ergic2', 'Pum1', 'Arhgap9', 'Mapkap1', 'Zc3h7a', 'B3gnt5', 'Gzmk', 'Cct4', 'Paf1', 'Anxa2', 'Tubb5', 'Cyc1', 'Thoc2', 'Rtf1', 'Dkc1', 'Cdadc1', 'Glod4', 'Ssu72', 'Ppp2r2a', '9530068E07Rik', 'Uqcrfs1', 'Pfdn2', 'Cndp2', 'Vps29', 'Peli1', 'Srp9', 'Nucb1', 'Klrd1', 'Prdx3', 'Klhl9']","[0.9125397198832936, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 4.097328801410413, 2.657815099939475, 5.905413091090924, 2.657815099939475, 5.905413091090924, 4.097328801410413, 4.097328801410413, 4.097328801410413, 4.097328801410413, 4.097328801410413, 2.610481216703563, 2.5667463325889006, 4.097328801410413, 2.610481216703563, 4.097328801410413, 4.097328801410413, 4.097328801410413, 5.905413091090924, 5.905413091090924, 2.657815099939475, 5.905413091090924, 5.905413091090924, 4.097328801410413, 4.097328801410413, 4.097328801410413, 1.3302695322208968, 2.657815099939475, 2.610481216703563, 2.610481216703563, 4.097328801410413, 1.637917755597929, 0.8375906054718267, 2.5667463325889006, 1.705305355110175, 5.905413091090924, 2.480538167262203, 4.097328801410413, 4.097328801410413, 0.6380888477816679, 2.657815099939475, 2.5667463325889006, 5.905413091090924, 0.9125397198832936, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 2.657815099939475, 2.5667463325889006, 5.905413091090924, 2.657815099939475, 2.5667463325889006, 5.905413091090924, 2.657815099939475, 0.8375906054718267, 2.657815099939475, 2.610481216703563, 4.097328801410413, 4.097328801410413, 5.905413091090924, 4.097328801410413, 4.097328801410413, 2.657815099939475, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 2.610481216703563, 2.657815099939475, 2.610481216703563, 2.657815099939475, 2.5667463325889006, 5.905413091090924, 1.0, 2.480538167262203, 1.20749240904942, 0.8375906054718267, 1.920011719580209, 2.5667463325889006, 2.610481216703563, 2.480538167262203, 2.480538167262203, 2.657815099939475, 1.920011719580209, 2.657815099939475, 4.097328801410413, 2.610481216703563, 5.905413091090924, 5.905413091090924, 1.705305355110175, 1.1836470685783256, 5.905413091090924, 5.905413091090924, 1.705305355110175, 2.657815099939475, 2.657815099939475, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 2.657815099939475, 5.905413091090924, 2.657815099939475, 5.905413091090924, 2.657815099939475, 5.905413091090924, 5.905413091090924, 5.905413091090924, 1.705305355110175, 2.657815099939475, 2.5667463325889006, 2.657815099939475, 2.480538167262203, 2.610481216703563, 2.480538167262203, 5.905413091090924, 2.5667463325889006, 2.657815099939475, 2.657815099939475, 2.5667463325889006, 4.097328801410413, 5.905413091090924, 2.5667463325889006, 5.905413091090924, 0.879284120800658, 1.920011719580209, 4.097328801410413, 4.097328801410413, 5.905413091090924, 2.657815099939475, 2.610481216703563, 2.5667463325889006, 2.657815099939475, 1.583265937390367, 2.657815099939475, 4.097328801410413, 4.097328801410413, 2.657815099939475, 2.610481216703563, 4.097328801410413, 2.610481216703563, 2.610481216703563, 4.097328801410413, 1.920011719580209, 5.905413091090924, 2.610481216703563, 5.905413091090924, 1.920011719580209, 2.5667463325889006, 1.0, 2.610481216703563, 1.920011719580209, 1.705305355110175, 1.920011719580209, 2.657815099939475, 1.705305355110175, 2.610481216703563, 0.38164893068238587, 1.705305355110175, 2.5667463325889006, 5.905413091090924, 5.905413091090924, 2.657815099939475, 2.480538167262203, 2.657815099939475, 2.480538167262203, 2.480538167262203, 0.2862665922021835, 0.8632017781588149, 2.657815099939475, 1.310256707078114, 2.480538167262203, 1.20749240904942, 5.905413091090924, 2.657815099939475, 2.657815099939475, 5.905413091090924, 5.905413091090924, 4.097328801410413, 2.610481216703563, 4.097328801410413, 2.5667463325889006, 2.334014259724348, 4.097328801410413, 1.705305355110175, 1.20749240904942, 5.905413091090924, 2.657815099939475, 4.097328801410413, 2.5667463325889006, 1.0, 4.097328801410413, 2.610481216703563, 2.5667463325889006, 1.0, 2.5667463325889006, 0.9460617143953056, 2.610481216703563, 2.657815099939475, 2.610481216703563, 4.097328801410413, 1.310256707078114, 2.657815099939475, 2.610481216703563, 4.097328801410413, 0.6343355886175781, 4.097328801410413, 5.905413091090924, 2.657815099939475, 4.097328801410413, 0.6473557273534934, 5.905413091090924, 5.905413091090924, 4.097328801410413, 1.0, 0.38164893068238587, 0.5203666705309989, 0.6343355886175781, 2.5667463325889006, 2.657815099939475, 2.5667463325889006, 2.657815099939475, 1.2157501815234029, 4.097328801410413, 1.2157501815234029, 1.3302695322208968, 2.657815099939475, 1.583265937390367, 1.920011719580209, 0.6380888477816679, 1.0, 5.905413091090924, 0.680143492906785, 2.610481216703563, 1.920011719580209, 2.657815099939475, 2.657815099939475, 1.552842865113628, 0.5888089826822792, 0.5888089826822792, 1.1836470685783256, 5.905413091090924, 0.5363027962668301, 2.657815099939475, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 5.905413091090924, 4.097328801410413, 2.610481216703563, 1.583265937390367, 1.20749240904942, 1.705305355110175, 1.583265937390367, 5.905413091090924, 0.7473529273875298, 0.4516354791973299, 2.480538167262203, 2.480538167262203, 2.5667463325889006, 0.7473529273875298, 2.5667463325889006, 1.920011719580209, 4.097328801410413, 2.657815099939475, 1.552842865113628, 2.5667463325889006, 2.5667463325889006, 0.6284900908999782, 1.2157501815234029, 0.1990142138016293, 2.610481216703563, 2.5667463325889006, 2.610481216703563, 2.657815099939475, 2.334014259724348, 5.905413091090924, 1.637917755597929, 2.480538167262203, 1.705305355110175, 1.583265937390367, 0.2320132697646485, 0.778734971430016, 2.657815099939475, 2.610481216703563, 2.480538167262203, 4.097328801410413, 0.6220654198719063, 2.657815099939475, 2.657815099939475, 2.657815099939475, 0.7341907238307083, 5.905413091090924, 5.905413091090924, 2.657815099939475, 5.905413091090924, 1.0, 0.7341907238307083, 5.905413091090924, 2.480538167262203, 1.920011719580209, 2.657815099939475, 1.705305355110175, 1.705305355110175, 2.657815099939475, 5.905413091090924, 5.905413091090924, 2.657815099939475, 0.5607530781457774, 1.1836470685783256, 2.610481216703563, 4.097328801410413, 0.4874152242214765, 1.705305355110175, 0.9460617143953056, 0.4516354791973299, 0.38164893068238587, 0.6284900908999782, 1.310256707078114, 5.905413091090924, 2.657815099939475, 0.8375906054718267, 2.5667463325889006, 1.20749240904942, 0.6304023660795065, 2.657815099939475, 5.905413091090924, 0.7341907238307083, 1.583265937390367, 0.778734971430016, 0.9460617143953056, 0.0023072102278359425, 0.5236429882009344, 1.20749240904942, 0.21220648426457506, 1.705305355110175, 0.642881941254114, 1.637917755597929, 1.637917755597929, 1.1836470685783256, 0.6697330957851718, 4.097328801410413, 0.8632017781588149, 0.05026893559725956, 0.21220648426457506, 0.10998177334306353]"
Ccnt2,"['Ctsb', 'Stx17', 'Cwc25', 'Ttn', 'Dok2']","[1.5812037705482065, 1.364495282726787, 1.60400562781982, 3.117172596780774, 1.0]"
Cers4,"['Tcp1', 'Psmd11', 'Pik3r1', 'Ugp2', 'Ddx50', 'Clip1', 'Chchd3', 'Cnot4', 'Arhgap18', 'Ing1', 'Tsc22d4', 'Ezh2', 'Stat3', 'Plrg1', 'Prpf40a', 'Sertad2', 'Ncald', 'Ctcf', 'Naa15', 'Rbm5', 'Slfn1', 'Hook1', 'D16Ertd472e', 'Sytl3', 'Bnip2']","[2.2089727525449194, 2.2089727525449194, 2.2089727525449194, 2.8000858745282486, 1.0949264649791517, 0.8668928082450483, 2.8000858745282486, 2.477463222428661, 2.8000858745282486, 1.9371027850410159, 2.8000858745282486, 0.750927823275386, 2.477463222428661, 2.8000858745282486, 2.8000858745282486, 1.9371027850410159, 2.1865101304133168, 2.1865101304133168, 2.119142841650328, 1.058865540887992, 0.8668928082450483, 1.0949264649791517, 0.8668928082450483, 1.0949264649791517, 2.477463222428661]"
