TF,Genes,Weights
Bclaf1,"['Rnf167', 'Zfp407', 'Uba5', 'Med8', 'Vmp1', 'Dnajc7', 'Mtpn', 'Ndufa13', 'Gpatch2', 'Tmem87a', 'S1pr4', 'Pdap1', 'Ift20', 'Tmem59', 'Tnrc6a', 'Idh3b', 'Psen1', 'M6pr', 'Golga1', 'Trim21', 'Sys1', 'Rchy1', 'Dnaja1', 'Chd2', 'Dnmt1', 'Xrn2', 'Sept4', 'Hsp90ab1', '4931406P16Rik', 'Tm9sf3', 'Sec22b', 'Sla2', 'Prkar1a', 'Zcchc11', 'Rbck1', 'Tbc1d15', 'Smap2', 'Zmynd8', 'Tpp2', 'Leprot', 'Myh9', 'Etf1', 'Uvrag', 'Vcpip1', 'Sec11a', 'Pafah1b1', 'Gng2', 'Arhgef3', 'Tnik', 'Nup214', 'Dap', 'Arhgdib', 'Rsl1d1', 'Tspan32', 'Zbtb1', 'Ypel3', 'Dock2', 'Fam49b', 'Bbx', 'Mapre2', 'Laptm5', 'Brd3', 'Rassf5', 'Uba1', 'Abcb4', 'Sar1b', 'Ahnak', 'Bnip2', 'Galnt6', 'Rela', 'Rbbp5', 'Bclaf1', 'Tmem57', '4933427D14Rik', 'Tia1', 'Cops3', 'Camk2d', 'Pip4k2a', 'Eif4a2', 'Hsd17b11', 'Hspa9', 'Itsn2', 'Ptpn4', 'Rabgap1l', 'Dek', 'Clk4', 'Usp47', 'Jtb', 'Man1a', 'Slc25a3', 'Clip1', 'Eif5', 'Taf15', 'Avl9', 'Nsun2', 'Clta', 'Tm2d3', 'Polr2b', 'Abcf1', 'Rbm6', 'Itga4', 'Sec62', 'Atxn7l3b', 'Snrnp70', 'Pitpna', 'Terf2ip', 'Cdk5rap3', 'Slc25a11', 'Phb2', 'Thumpd3', 'Ccndbp1', 'Rapgef6', 'Uspl1', 'Tbcc', 'Actr2', 'Trappc4', 'Surf4', 'Eif6', 'Dusp6', 'Rnf114', 'Stk4', 'Clk2', 'Zfp110', 'Dhps', 'Ier2', 'Tsc22d4', 'Rbm39', 'Hnrnpu', 'Trp53', 'Vps37b', 'Puf60', 'Eif3m', 'Nedd9', 'Smc6', 'Nars', 'Myh11', 'Kdm5c', 'Zfp512', 'Tmco1', 'Def6', 'Tm9sf2', 'Ttc1', 'Eef1b2', 'Psmf1', 'Tmem127', 'Esco1', 'Gtpbp4', 'Rbbp4', 'Lman2', 'Stag2', 'Capzb', 'Unc50', 'Tnfaip8l2', 'Ctsw', 'Elovl1', 'Aftph', 'Ddx50', 'Fam49a', 'Cnst', 'Tmem167', 'Cwc25', 'Dock10', 'Acot7', 'Cd247', 'Zfp292', 'Rnf216', 'Pld3', 'Lpxn', 'Dnajc2', 'Clns1a', 'Ndufb7', 'Fam114a2', 'Brd2', 'Chd4', 'Park7', 'Cd8b1', 'Copb2', 'Samsn1', 'Ppm1j', 'Cdc42se1', 'Ikzf3', 'Traf3ip3', 'Arl4a', 'Lck', 'Adprh', 'Itpr2', 'Myo9b', 'Wasf2', 'Jkamp', 'Aplp2', 'Ugp2', 'Atp6v1c1', 'Gpbp1', 'Scaf11', 'Phf20l1', 'Nr3c1', 'Tlk1', 'Cirbp', 'Stag1', 'Atad2', 'Atxn10', 'Safb', 'Safb2', 'Ptpn2', 'Bag5', 'Srrm2', 'Casp8ap2', 'Pfkp', 'Ppp1r15b', 'Sp3', 'Ociad1', 'Raf1', 'Srp9', 'Cwc27', 'Atrx', 'Pcmt1', 'Thoc7', 'Chd1', 'Sept7', 'Msn', 'Ctps2', 'Ptpn1', 'Nucks1', 'Ttn', 'Apbb1ip', 'Rps6kb1', 'Fubp1', 'Fuca1', 'Rpl4', 'Tbc1d10c', 'Syf2', 'Rab18', 'Pcmtd2', 'Slc25a4', 'Me2', 'Ralgapa2', 'Smarcc2', 'Appl1', 'Gpatch8', 'Fgd3', 'Rgs1', 'Snapc1', 'Mrpl30', 'Opa1', 'Ranbp1', 'Nap1l4', 'Zmat2', 'Pkp3', 'Ube2l3', 'Tor1a', 'Pfdn2', 'Rfc1', 'Wdr43', 'Acp5', 'Itgb1bp1', 'Klhl9', 'Srpk1', 'Fam189b', 'Ecsit', 'Sgta', 'Lax1', 'Ubxn1', 'Herc2', 'Smc1a', 'Cd72', 'Prdx6', 'Lsp1', 'Atg3', 'Rasgrp1', 'Nubp1', 'Eml4', 'Hint1', 'Ccdc124', 'Rtf1', 'Gtf3c6', 'Gpr18', 'Tspan13', 'Skiv2l2', 'Ptprcap', 'Hscb', 'Lcp1', 'Dctn4', 'Mier2', 'Mdh2', 'Prkca', 'Klf6', 'Rora', 'Prr13', 'Vim', 'Txnl4a', 'Ikbkb', 'Eps15', 'Prrc2b', 'Pigk', 'Tes', 'Sdad1', 'Ckap5', 'Utrn', 'Mbp', 'Zfp664', 'Ankrd12', 'Rnh1', 'Tpst2', 'Nudt16', 'Ssu72', 'Sh3glb1', 'Sertad3', 'Dnm1l', 'Maf1', 'Mphosph8', 'Polr1d', 'Rbm27', 'Uap1l1', 'Parp1']","[3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 2.0579227970692933, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 2.0579227970692933, 2.0579227970692933, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 1.7926509813185445, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 1.4155252945066037, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 1.7926509813185445, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 1.3486121843437802, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 0.6669269688220179, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 1.03340546618576, 3.3859315578056286, 2.6917530156470413, 3.3555506924748006, 1.03340546618576, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 2.369696519307885, 2.6917530156470413, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 2.6917530156470413, 1.4696484557251752, 3.3859315578056286, 2.0579227970692933, 1.292261783968402, 1.9232301275187424, 2.6917530156470413, 1.2588225639992547, 3.3859315578056286, 1.7926509813185445, 2.6917530156470413, 3.3859315578056286, 3.3555506924748006, 2.6917530156470413, 3.3859315578056286, 3.3859315578056286, 0.27570617954167953, 3.0522801332374843, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 2.6917530156470413, 3.3555506924748006, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.0522801332374843, 2.6917530156470413, 3.3859315578056286, 3.0522801332374843, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3555506924748006, 2.6917530156470413, 3.3555506924748006, 2.369696519307885, 3.3555506924748006, 3.3555506924748006, 3.0522801332374843, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 0.5946440255367134, 3.3859315578056286, 0.6669269688220179, 3.3859315578056286, 0.27570617954167953, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286, 2.0579227970692933, 2.6917530156470413, 3.3859315578056286, 1.03340546618576, 2.6917530156470413, 3.3555506924748006, 0.3016823088843713, 0.3629612117913647, 0.4237272740379291, 2.6917530156470413, 3.3859315578056286, 2.062030549082301, 3.3859315578056286, 3.3859315578056286, 1.9232301275187424, 0.0348701988245857, 1.7926509813185445, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 3.3859315578056286, 1.7926509813185445, 3.3859315578056286, 1.2588225639992547, 2.6917530156470413, 1.4155252945066037, 0.0348701988245857, 0.3603729151593912, 1.3486121843437802, 0.08781247079134112, 0.27570617954167953, 1.292261783968402, 3.3859315578056286, 3.3859315578056286, 1.4887672582689944, 1.2588225639992547, 2.6917530156470413, 2.369696519307885, 3.3859315578056286, 3.3555506924748006, 3.3859315578056286]"
Bdp1,"['Dcp2', 'Fli1', 'Ubap2l', 'Pias1', 'Igbp1', 'Fam172a', 'Ak2', 'Cops6', 'Gbf1', 'Rars', 'Rabac1', 'Yaf2', 'Tspo', 'Rnf219', 'Srek1', 'Cbx1', 'Stk38', 'Cdk5rap2', 'Katna1', 'Ankrd44', 'Tagln2', 'Fus', 'Fam98b', 'Bptf', 'Fcho2', 'Ilf2', 'Ctcf', 'Acin1', 'Rtf1', 'Srrm1', 'Zcchc11', 'Cep250', 'Tia1', 'Cyc1', 'Taok3', 'Wasf2', 'Top1', 'Cnbp', 'Icam1', 'Arpc5', 'Psmd8', 'Gtf2e2', 'G3bp2', 'Lrp10', '4931406P16Rik', 'Cct2', 'Fam35a', 'L3mbtl3', 'Stag1', 'Cdc42', 'Rpn1', 'Ash1l', 'Lax1', 'Ddx55', 'Dazap2']","[2.4048304160633407, 1.0004776604417656, 0.9527071061962212, 1.0, 6.5430753926776095, 1.0, 1.5376737882125182, 1.2802209286206192, 6.5430753926776095, 6.5430753926776095, 5.7219111854109865, 1.0, 6.5430753926776095, 1.5376737882125182, 1.288145783329113, 6.5430753926776095, 1.0, 2.4048304160633407, 1.0004776604417656, 0.27192934895507875, 1.288145783329113, 6.5430753926776095, 6.5430753926776095, 0.8087050821496911, 0.1554776773028386, 0.4286182013297469, 2.4048304160633407, 0.20879125517984296, 0.2561962997901713, 1.0004776604417656, 0.4762534893973865, 0.6844912198134103, 0.19058822733271974, 0.27192934895507875, 0.13806828595307394, 0.9527071061962212, 0.4749475327996046, 0.9352796733641486, 0.8784987418855269, 0.6339713488383022, 0.5293168459846095, 1.288145783329113, 0.10031950214983043, 0.36411261419485375, 0.7770413400510203, 0.5966064916788537, 0.3840586788173104, 1.0452428030593963, 0.0666293719358042, 0.20093542184614205, 0.3011630531388571, 6.5430753926776095, 0.12865388372412925, 1.2249119174041012, 0.13475040003680733]"
Bhlhe40,"['Dcaf11', 'Golga3', 'Prkcq', 'Srpk1', 'Unc50', 'Dennd2d', 'Fam3c', 'Klf3', 'Golim4', 'Atf7ip', 'Smarca4', 'Ap1g2', 'Ccdc127', 'Araf', 'Mgea5', 'Fam13b', '3830406C13Rik', 'Zfyve16', 'Golga1', 'Exosc8', 'Serp1', 'Klhl9', 'Cox6a1', 'Tcf25', 'Rsf1', 'Commd3', 'Hif1a', 'Galnt6', 'Myh9', 'Sertad2', 'Pink1', '2810004N23Rik', 'Ezh2', 'Eif1ax', 'Fam107b', 'Rabep1', 'Pigk', 'Akap8l', 'Taf6l', 'Bhlhe40', 'Txnrd1', 'Cetn2', 'Hook1', 'Il18r1', 'Ggnbp2', 'Casp8ap2', 'Arid5b', 'Usp18', 'Rela', 'Mrps17', 'Ugp2', 'Armc1', 'Samhd1', 'Rps6kb1', 'Stk38', 'Csnk1a1', 'Ccdc12', 'Ppp1r12a', 'Nxf1', 'Gtf2f1', 'Arid4b', 'Aftph', 'Ube2k', 'Polr2b', 'Mef2a', 'Sike1', 'Wrn', 'L3mbtl3', 'Rae1', 'Ddit3', 'Ap3b1', 'Scaf11', 'Stag2', 'Smap2', 'Slc25a3', 'Ndufb8', 'Bin3', 'Psmd6', 'Ppil2', 'Fkbp2', 'Timm17a', 'Hsph1', 'Nars', 'Actr2', 'Pak1ip1', 'Banf1', 'Idh3a', 'Atp6v0a2', 'Ltv1', 'Ddx46', 'Ppp1r7', 'Ppp6r3', 'Mrpl30', 'Grpel1', 'Htatsf1', 'Il2rb', 'Pja1', 'Cd2', 'Golga5', 'Smarcc1', 'Srsf11', 'Stub1', 'Tbc1d1', 'Rgs1', 'Rab24', 'Mlec', 'Cops3', 'Ddx21', 'Cggbp1', 'Ndufb5', 'Riok3', 'Eif3d', 'Hif1an', 'Ddost', 'Ssr2', 'Bcap31', 'Las1l', 'Puf60', 'Smchd1', 'Bag1', 'Erp44', 'Gripap1', 'Phf20l1', 'Serbp1', 'Elk4', 'Crnkl1', 'Mak16', 'Gcc2', 'Dctn3', 'Tsc22d4', 'Nol7', 'Psmc6', 'Rap1b', 'Laptm5', 'Rab18', 'Crlf3', 'Ddx27', 'Wasf2', 'Tbc1d15', 'Mff', 'Wbp1', 'Uspl1', 'Rngtt', 'Cd9', 'Hnrnpu', 'Setbp1', 'Tpp2', 'Terf1', 'Ech1', 'Gdi2', 'Stt3a', 'Rap2b', 'Map2k2', 'Zfr', 'Dhx9', 'Akap13', 'Dctn4', 'Anp32b', 'Dido1', 'Nr4a2', 'Ythdf2', 'Tor1a', 'Anp32e', 'Exosc4', 'Pdpk1', 'Chordc1', 'Arl4a', 'Lsm14a', 'Ddx5', 'Dhx29', 'Bptf', 'Zfp207', 'Gem', 'Ypel5', 'Vps35', 'Son', 'Selplg', 'Skp1a', 'Ankrd12', 'Chchd3', 'Ranbp1', 'Herpud1', 'Trp53inp1', 'Sf3b1', 'Trpm7', 'Vdac2', 'Rbbp4', 'Snrnp48', 'Slc25a1', 'Ubr5', 'Tsn', 'Cd28', 'Acp5', 'Peli1', 'Ebna1bp2', 'Sertad3', 'Stx17', 'Tk2', 'Ifit2']","[0.7436098296366898, 2.0625967932605183, 0.7898516114880315, 2.0625967932605183, 1.9831144588110028, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 1.7665405306066049, 2.0625967932605183, 1.0713259559284538, 2.0625967932605183, 2.0625967932605183, 0.9653219243073871, 2.0625967932605183, 1.7665405306066049, 1.7665405306066049, 1.4772181511869182, 1.3795517018990004, 2.0625967932605183, 1.7665405306066049, 2.0625967932605183, 2.0625967932605183, 1.0401497352269642, 1.242713935002962, 1.0713259559284538, 2.0625967932605183, 1.4772181511869182, 1.2872785760976253, 1.7665405306066049, 1.9831144588110028, 1.4772181511869182, 1.3795517018990004, 1.0401497352269642, 1.7665405306066049, 1.7665405306066049, 2.0625967932605183, 1.4772181511869182, 1.9831144588110028, 1.0, 1.9831144588110028, 1.3795517018990004, 2.0625967932605183, 1.4772181511869182, 1.4772181511869182, 1.9831144588110028, 1.3795517018990004, 1.7665405306066049, 0.9852299354331672, 1.9831144588110028, 0.7030379163436438, 0.7898516114880315, 1.3795517018990004, 0.5039576173021106, 1.6935045047547983, 1.0401497352269642, 2.0625967932605183, 0.9653219243073871, 2.0625967932605183, 1.0713259559284538, 1.6935045047547983, 1.242713935002962, 2.0625967932605183, 1.3795517018990004, 0.4053221723988525, 1.3795517018990004, 2.0625967932605183, 1.9831144588110028, 1.242713935002962, 1.0669525127944302, 1.4772181511869182, 2.3320370505580805, 2.3320370505580805, 1.9831144588110028, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 1.9831144588110028, 1.9831144588110028, 2.0625967932605183, 1.9831144588110028, 1.9831144588110028, 2.0625967932605183, 1.9831144588110028, 1.4772181511869182, 0.9551667518098368, 0.6205767187950979, 1.2872785760976253, 2.0625967932605183, 2.0625967932605183, 1.3795517018990004, 2.0625967932605183, 1.7665405306066049, 1.3795517018990004, 1.2872785760976253, 2.0625967932605183, 1.0, 1.2872785760976253, 1.0401497352269642, 0.7898516114880315, 0.9653219243073871, 1.0401497352269642, 1.0713259559284538, 1.0401497352269642, 1.0401497352269642, 2.0625967932605183, 1.6935045047547983, 2.0625967932605183, 2.0625967932605183, 1.7665405306066049, 2.0625967932605183, 2.0625967932605183, 2.0625967932605183, 1.4772181511869182, 1.4772181511869182, 1.4772181511869182, 1.2872785760976253, 1.2872785760976253, 1.9831144588110028, 1.9831144588110028, 1.9831144588110028, 1.9831144588110028, 1.7665405306066049, 1.7665405306066049, 1.9831144588110028, 1.4772181511869182, 1.6935045047547983, 1.4772181511869182, 1.2872785760976253, 1.6935045047547983, 1.9831144588110028, 1.4772181511869182, 1.0669525127944302, 1.9831144588110028, 1.9831144588110028, 1.7665405306066049, 1.3795517018990004, 1.3795517018990004, 0.3178253329329505, 0.5929127183212054, 1.9831144588110028, 1.9831144588110028, 1.0669525127944302, 0.6271482637272231, 1.4772181511869182, 1.9831144588110028, 0.6773825488643879, 1.7665405306066049, 1.2872785760976253, 0.1405240664658405, 1.6935045047547983, 1.8374860592009767, 0.4329733030936989, 0.14448797356785134, 1.6935045047547983, 0.9852299354331672, 0.9551667518098368, 1.4772181511869182, 1.0669525127944302, 2.3320370505580805, 0.9551667518098368, 0.6060011752973152, 0.9653219243073871, 1.0, 0.5985989197626156, 0.9653219243073871, 1.0713259559284538, 0.32578962564135183, 0.6773825488643879, 2.0625967932605183, 0.42313111519173296, 1.0713259559284538, 0.7030379163436438, 0.42313111519173296, 0.5039576173021106, 1.0401497352269642, 0.40350502353482176, 2.0625967932605183, 0.4382032852880475, 0.42313111519173296, 0.9551667518098368, 1.3795517018990004, 0.22322263397571776, 1.7665405306066049, 0.2591708937670169, 0.26636021994930903, 0.12109594686777772, 1.7665405306066049, 0.7030379163436438, 1.3795517018990004, 1.242713935002962, 0.4685546714652464, 1.0401497352269642]"
Bptf,"['Itpkb', 'Ppp1r10', 'Zmynd8', 'Taok3', 'Ccdc88c', 'Yme1l1']","[1.7450183819232694, 1.6202296060245078, 1.7707256299245602, 3.3896313479649733, 1.5209517177467895, 1.794957243263012]"
Cers4,"['Phf20', 'Brd2', 'Atp5j', 'Csde1', 'Nfx1', 'Nipbl', 'Rbm39', 'Chd6', 'Stag1', 'Ghitm', 'Klf3', 'Gpbp1', 'Ppp6r3', 'Itsn2', 'Fam49a', 'Tsc22d4', 'Zeb1', 'Sept7', 'Esd', 'Itgb1']","[4.8986753814795945, 4.8986753814795945, 1.4614994431795774, 3.0793520677330166, 4.8986753814795945, 4.8986753814795945, 4.8986753814795945, 2.4929828986962344, 4.8986753814795945, 3.0793520677330166, 3.0793520677330166, 3.0460275893677733, 2.3086061934532385, 2.185151450343523, 2.158464711100279, 3.0793520677330166, 1.7456375141560374, 1.7456375141560374, 1.9842831258523324, 2.158464711100279]"
Chd2,"['Cct8', 'Copb2', 'Nop14', 'Ppp1r12a', 'Eif3k', 'Ttc14', 'Atg3', 'Ralbp1', 'Golga1', 'Zdhhc20', 'Phb2', 'Rbm39', 'Hspa4', 'Mrps14', 'Sh3kbp1', 'Dock10', 'Tmem127', 'Tcf25', 'Tcerg1', 'Psmb1', 'Nfatc3', 'Gpatch8', 'Slc25a11', 'Fubp1', 'Rapgef6', 'Poldip3', 'Tmco1', 'Cops3', 'Gsk3b', 'Tspyl1', 'Cdkn1b', 'Rbbp8', 'Tia1', 'Ubr4', 'Cog4', 'Dars', 'Rhog', 'Icam1', 'Atp6ap1', 'Bclaf1', 'L3mbtl3', 'Smchd1', 'Krtcap2', 'Ptpn4', 'Gem', 'Ccnd2', 'Jtb', 'Bhlhe40', 'Ccnt2', 'Csnk1a1', 'Commd3', 'Srpk1', 'Nol8', 'Suclg1', 'Tnrc6a', 'Cops4', 'Zfp397']","[2.821054345858069, 3.0071794293304914, 3.0071794293304914, 2.821054345858069, 3.0071794293304914, 3.0071794293304914, 2.502495351111849, 2.821054345858069, 1.7527782977064204, 1.0, 1.1679804348322018, 1.7267347783202633, 1.7267347783202633, 1.0113633078091326, 1.0113633078091326, 3.0071794293304914, 2.502495351111849, 2.821054345858069, 3.0071794293304914, 2.502495351111849, 3.0071794293304914, 1.7527782977064204, 0.6274500226031391, 0.5514059045944483, 0.6340250943686292, 0.16609881751332653, 0.6761793830731854, 0.0025170693532521322, 0.4662441721237196, 0.4177877277120707, 0.2165486615077424, 0.18552050065176084, 2.502495351111849, 0.30556444491815715, 0.9597250038909846, 0.3890397994856557, 1.317019271294083, 3.0071794293304914, 0.3213572382336727, 0.6465592731847967, 3.0071794293304914, 0.430786979478024, 0.012509902038789815, 0.04347422415645731, 0.21840682073595533, 0.1427402992220216, 0.1631161753835763, 1.7527782977064204, 0.5481701378620107, 3.0071794293304914, 0.695399791211731, 0.9448712205511434, 1.6283764950195716, 0.7470608854157443, 1.4334487309998902, 3.0071794293304914, 2.821054345858069]"
Cnot4,"['Phip', 'Ctse', 'Rbms1', 'Cnot4', 'Taf7', 'L3mbtl3', 'Gnai2', 'Mark3', 'Tbx21', 'Chmp1b', 'Matr3']","[5.643891414929741, 4.1035707249956435, 1.9839802677193528, 1.9839802677193528, 4.397214616760357, 4.397214616760357, 4.397214616760357, 1.0, 2.193339268121075, 2.2748001862716536, 2.2748001862716536]"
