TF,Genes,Weights
Bclaf1,"['Stag2', 'Etf1', 'Smchd1', 'Sys1', 'Tlk1', 'Celf1', 'Ccnd2', 'Rab14', 'Uqcrh', 'Hnrnpc', 'Upf2', 'Cish', 'Psmb9', 'Bclaf1', 'Eif4g2', 'Bscl2', 'Bptf', 'Ppp2r2a', 'Chd2', 'Slc25a11', 'Bag4', 'Yipf4', 'Snrpb2', 'Tmem208', 'Mapre1', 'Mier1', 'Mrpl18', 'Taf1', 'Psmc1', 'Spop', 'Scamp3', 'Fam49a', 'Ncald', 'Cnot6l', 'Cul1', 'Mctp2', 'Man1a', 'Gzmk', 'Ugp2', 'Cd69', 'Mlx', 'Cdc40', 'Zcchc11', 'Cox4i1', 'Nars', 'Rbm39', 'Ensa', 'Rnf167', 'Trip12', 'Eif3i', 'Psma6', 'Snrpb', 'Zfp407', 'Dnajc7', 'Eif4g1', 'Sf3b2', 'Arhgap9', 'Snx1', 'Bin3', 'Azi2', 'Atp6v1d', 'Asap1', 'Tnrc6a', 'Dhps', 'Ssrp1', 'Jakmip1', 'Riok3', 'Hcfc1', 'M6pr', 'Myl12b', 'Dnmt1', 'Zap70', 'Zfyve16', 'Zfp397', 'Cdc42ep3', 'Tmem30a', 'Chmp1b', 'Rae1', 'Mdm4', 'Gtf2f1', 'Lat', 'Cope', 'Zfp292', 'Stk16', 'Fyn', 'Dok2', 'Tmem167', 'Galnt6', 'Emp3', 'Cyfip2', 'Rnf168', 'Rock1', 'Klhl28', 'Immt', 'Sec11a', 'Bdp1', 'H2afy', 'Rsl1d1', 'Araf', 'Ncapd3', 'Psmc2', 'Ccdc88c', 'Clip1', 'Rps6ka1', 'Lax1', 'Arhgef3', 'Eif3d', 'Fxyd5', 'Cxcr3', 'Itgb1', 'Bnip2', 'Mbnl1', 'Ctcf', 'Zbtb38', 'Tia1', 'Cdk5rap2', 'Taf3', 'Sdf4', 'Nr3c1', 'Cdkn1b', 'Baz1b', 'Ap4s1', 'Nsd1', 'Akap8l', 'Col4a3bp', 'L3mbtl3', 'Itsn2', 'Ppp6r3', 'Oxr1', 'Taf15', 'Ccdc50', 'Park7', 'Rab2a', 'Pdia6', 'Scfd1', 'Pkn2', 'Arglu1', 'Uchl5', 'Nedd8', 'Samd3', 'Pias1', 'Xpa', 'Rap2b', 'Plrg1', 'Ptpn2', 'Tgoln1', 'Eapp', 'Trpm7', 'Sdccag8', 'Samm50', 'Rspry1', 'Zfand6', 'Fcho2', 'Klf3', 'Cops3', 'Ubap2l', 'Baz1a', 'Asxl2', 'Rngtt', 'Thoc7', 'Jak1', 'Sh3kbp1', 'Zfp707', 'Tmx4', 'Ikzf3', 'Ppm1j', 'Polr2b', 'Bag1', 'Ndufa9', 'Srrm2', 'Eif4a2', 'Cct5', 'Snap29', 'Sltm', 'Nxf1', '1810037I17Rik', 'Kcnh2', '2010111I01Rik', 'Nop58', 'Camk2d', 'Me2', 'Fam76b', 'Pfkp', 'Rnf20', 'Ccnt2', 'Fastk', 'Rsrc1', 'BC005624', 'Mdh1', 'Adam19', 'Eif3g', 'Madd', 'AB124611', 'Rsbn1l', 'Fam98b', 'Crlf3', 'Ms4a6b', 'Wdr43', 'Crot', 'Eif3l', 'Uba2', 'Eif3c', 'Adam10', 'Ubxn1', 'Hsp90b1', 'Rnf219', 'Sh2d1a', 'Mrpl24', 'Eea1', 'Ndufs7', 'Clns1a', 'Dnttip2', 'Nol7', 'Cuta', 'Prdx6', 'Akap13', 'Rasgrp1', 'Cyb5r3', 'Med4', 'Snapc1', 'Ppp1r7', 'Fasl', 'Mrpl30', 'Nap1l4', 'Rbm25', 'Snw1', 'Eml4', 'Ube3a', 'Tmed5', 'Dhx9', 'Prpf40a', 'Cd6', 'Wrn', 'Flii', 'Sh2d2a', 'Txn1', 'Ly75', 'Slc35b1', 'Suclg1', 'Ythdf2', 'Tmem50a', 'Usp15', 'Edf1', 'Acot13', 'Efhd2', 'Klf2', 'Klhl9', 'Sdad1', 'Serinc1', 'Zc3h7a', 'Man1a2', 'Cndp2', 'Litaf', '4930523C07Rik', 'Ctsd', 'Fam105a', 'Ergic2', 'Tspo', 'Rps3', 'Arl13b', 'Klrd1']","[1.5952130197953502, 2.34579419940093, 2.34579419940093, 1.6197988849165283, 1.6197988849165283, 1.523696632658011, 2.34579419940093, 2.34579419940093, 1.5952130197953502, 1.6197988849165283, 2.34579419940093, 2.34579419940093, 1.6197988849165283, 2.34579419940093, 2.34579419940093, 2.34579419940093, 1.523696632658011, 1.0196726619859002, 1.5952130197953502, 2.34579419940093, 1.6197988849165283, 1.5952130197953502, 1.5952130197953502, 1.523696632658011, 1.523696632658011, 1.5952130197953502, 1.523696632658011, 2.34579419940093, 1.5062102801591086, 1.523696632658011, 2.34579419940093, 1.6197988849165283, 0.8129945954093997, 1.6197988849165283, 1.4434509673355456, 1.4434509673355456, 2.34579419940093, 1.4434509673355456, 1.6197988849165283, 2.34579419940093, 1.5952130197953502, 2.34579419940093, 1.6197988849165283, 2.34579419940093, 1.5062102801591086, 1.5952130197953502, 1.5952130197953502, 1.523696632658011, 1.5062102801591086, 1.5062102801591086, 1.523696632658011, 1.523696632658011, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.4434509673355456, 1.5062102801591086, 1.4434509673355456, 1.5062102801591086, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.523696632658011, 1.4434509673355456, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.523696632658011, 1.5062102801591086, 1.4434509673355456, 1.4434509673355456, 1.523696632658011, 1.5062102801591086, 1.5062102801591086, 1.5062102801591086, 1.0196726619859002, 0.7907382487274043, 1.0, 1.4434509673355456, 1.4434509673355456, 1.0196726619859002, 1.523696632658011, 1.523696632658011, 1.4434509673355456, 1.523696632658011, 1.5062102801591086, 1.523696632658011, 1.5062102801591086, 1.4434509673355456, 1.0, 1.523696632658011, 1.4434509673355456, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.4434509673355456, 1.0196726619859002, 1.4434509673355456, 1.5062102801591086, 1.5062102801591086, 1.4434509673355456, 1.0, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.5062102801591086, 1.0196726619859002, 1.5062102801591086, 1.523696632658011, 1.0, 0.8129945954093997, 1.4434509673355456, 1.0196726619859002, 1.0196726619859002, 0.8545961569366992, 1.4434509673355456, 0.7907382487274043, 1.0, 1.4434509673355456, 1.4434509673355456, 1.4434509673355456, 1.523696632658011, 1.0196726619859002, 1.4434509673355456, 1.0196726619859002, 1.523696632658011, 1.4434509673355456, 1.4434509673355456, 1.4434509673355456, 1.0196726619859002, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.0196726619859002, 0.7907382487274043, 1.523696632658011, 1.4434509673355456, 1.4434509673355456, 1.0, 1.5062102801591086, 1.0, 1.523696632658011, 1.0, 0.4846456493772376, 1.5952130197953502, 1.5062102801591086, 1.4434509673355456, 1.5062102801591086, 0.8545961569366992, 1.5062102801591086, 1.523696632658011, 1.4434509673355456, 0.4846456493772376, 0.4846456493772376, 1.4434509673355456, 1.4434509673355456, 1.5952130197953502, 1.4434509673355456, 1.0, 1.0196726619859002, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.523696632658011, 1.523696632658011, 1.0196726619859002, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.4434509673355456, 1.4434509673355456, 1.523696632658011, 1.0, 0.7069278913692191, 1.0, 0.4193521365991396, 1.0196726619859002, 1.4434509673355456, 1.4434509673355456, 0.22326122541992852, 0.7069278913692191, 1.523696632658011, 1.0, 1.5062102801591086, 1.523696632658011, 1.6197988849165283, 1.6197988849165283, 1.523696632658011, 1.523696632658011, 1.5952130197953502, 0.8903316923517984, 1.6197988849165283, 1.5062102801591086, 1.4434509673355456, 1.4434509673355456, 1.523696632658011, 1.4434509673355456, 1.523696632658011, 1.523696632658011, 1.0196726619859002, 1.4434509673355456, 1.523696632658011, 1.523696632658011, 1.523696632658011, 1.523696632658011, 1.523696632658011, 1.4434509673355456, 1.5062102801591086, 1.0, 0.19593592785139494, 1.0, 1.523696632658011, 0.8129945954093997, 1.523696632658011, 0.04321963038533235, 1.0196726619859002, 1.523696632658011, 1.523696632658011, 1.5062102801591086, 1.523696632658011, 1.0196726619859002, 0.7907382487274043, 1.0, 0.4846456493772376, 0.4846456493772376, 1.523696632658011, 0.6602292578621903, 0.8129945954093997, 0.293012788529383, 1.0196726619859002, 0.15810946817478885, 0.293012788529383, 1.4434509673355456, 0.4193521365991396, 0.8545961569366992, 0.8129945954093997, 0.1993163630133799, 1.4434509673355456, 0.23216077504895985, 0.4193521365991396, 1.523696632658011, 2.34579419940093, 1.0196726619859002, 1.6197988849165283, 0.3972201202528509, 1.4434509673355456, 1.0196726619859002, 0.8129945954093997, 0.4193521365991396, 0.293012788529383, 0.22326122541992852, 1.0196726619859002, 1.4434509673355456, 0.1993163630133799]"
Bdp1,"['Il16', 'Emb', 'Ostc', 'Bin3', 'Ezh2', 'Csnk1a1', 'Zkscan3', 'Aftph']","[0.9679083462444458, 0.8905320044198508, 0.9793632893816936, 0.8571680600824486, 0.9503690727210538, 0.5698543173864681, 1.0, 1.445561671015504]"
Bhlhe40,"['Tspan31', 'Fbxl12', 'Ccndbp1', 'Slc25a11', 'Ebna1bp2', 'Zfc3h1', 'Arpc2', 'Chmp5', 'Chmp2a', 'Tmem127', 'Trappc4', 'Atp5j', 'Ubn2', 'Zfp655', 'D16Ertd472e', 'Ddx42', 'Adipor1', 'Rgs19', 'Bzw1', 'Trp53', 'Gbf1', 'Cnot2', 'Use1', 'Cdc37l1', 'Qars', 'Trim21', 'Leprot', 'Mphosph10', 'Arap2', 'Fip1l1', 'Safb', 'Spop', 'Rbbp5', 'Csnk1a1', 'Snrnp70', 'Ccnl1', 'Atp5d', 'Tlk1', 'Mlx', 'Krcc1', 'Scaf11', 'Brd2', 'Samhd1', 'Rps6kb1', 'Pcmtd2', 'Enpp4', 'Pspc1', 'Kdm4c', 'Rbbp8', 'Tk2', 'Itch', 'Mcts1', 'Tbc1d1', 'Ddx21', 'Ipcef1', 'Denr', 'Mff', 'Gpbp1', 'Srek1', 'Rassf5', 'Prkar1a', 'Prpf38b', 'Cxcr6', 'Tbrg1', 'Prpf6', 'Cdc123', 'Actr2', 'Txnip', 'Eif4g1', 'Gpatch2', 'Tmco1', 'Atp6v1d', 'Dhx8', 'Gtpbp4', 'Mtpn', 'Uqcrh', 'Psmd14', '2310011J03Rik', 'Ctr9', 'Tsc22d4', 'Slu7', 'Sugt1', 'Ttc14', 'Paip2', 'Dnajc2', 'Mdm4', 'Rcsd1', 'Pmm2', 'Ypel3', 'Pias1', 'Hdlbp', 'Tnfaip8l2', 'Ing1', 'Dnaja1', 'Xpa', 'Txnl1', 'Mgea5', 'Ggnbp2', 'Dido1', 'Avl9', 'Srrm2', 'Atxn10', 'Gnai2', 'Setx', 'Cnbp', 'Ptpn4', 'Snx1', 'Atp5a1', 'Stub1', 'Slc25a1', 'Sp3', 'Rasa2', 'Ctcf', 'Zfx', 'Ddx6', 'Ypel5', 'Ccnt2', 'Fyn', 'Papola', 'Gem', 'Taf15', 'Arpp19', 'Sla2', 'Ankrd44', 'Rps5', 'Dguok', 'Zap70', 'Arhgap30', 'Khdrbs1', 'Ccdc12', 'Fam13b', 'Hnrnpm', 'Nemf', 'Rab14', 'Exosc2', 'Cdk2ap2', 'Smap2', 'Ostc', 'Sf3b5', 'Clta', 'Ttc9c', 'Armc7', 'Dock2', 'Fam96b', 'Srp72', 'Fnta', 'Psmc6', 'Uhrf2', 'Ddx46', 'Nubp1', 'Crlf3', 'Eml4', 'Med4', 'Tra2a', 'Psmb2', 'Ppil4', 'D3Ertd751e', 'Mapre2', 'Eea1', 'Bhlhe40', 'Hif1a', 'Chchd3', 'Mif4gd', 'Laptm5', 'Mrps23', 'Drg1', 'Snap29', 'Fam46c', 'Copb1', 'Txndc17', 'Idh3g', 'Egln2', 'Chfr', 'Lrch3', 'Ndufb10', 'Ppib', 'Hnrnpr', 'Mak16', 'Taf1', 'Serpinb6a', 'Prkca', 'Srp14', 'Mrps9', 'Cct4', 'Prpf31', 'Fam49b', 'Cyc1', 'Chd6', 'Eif1ax', 'Pnrc2', 'Anxa2', 'Litaf', 'Smpdl3a', 'Sytl2', 'Tsnax', 'Trnt1', 'Lnpep', 'Fam3c', 'Jakmip1', 'Ngly1', 'Dnajc8', 'Slc39a6', 'Ddx52', 'Pak2', 'Cd48', 'Stx17', 'Rtf1', 'Rnh1', 'Hist1h1e', 'Usp47']","[2.2768928655515195, 2.2768928655515195, 3.2007441116408737, 3.2007441116408737, 2.2768928655515195, 3.2007441116408737, 2.2768928655515195, 3.2007441116408737, 2.2768928655515195, 3.2007441116408737, 3.2007441116408737, 3.2007441116408737, 3.2007441116408737, 2.2768928655515195, 1.5182144179601194, 3.2007441116408737, 4.808397035804606, 3.2007441116408737, 4.808397035804606, 3.2007441116408737, 1.0081079795327954, 2.2768928655515195, 4.808397035804606, 3.2007441116408737, 3.2007441116408737, 2.2768928655515195, 1.5836023706483895, 3.2007441116408737, 0.6461635376192907, 2.2768928655515195, 2.2768928655515195, 2.2768928655515195, 1.9867048805050311, 3.2007441116408737, 1.9867048805050311, 3.2007441116408737, 3.2007441116408737, 3.2007441116408737, 1.9867048805050311, 2.2768928655515195, 3.2007441116408737, 3.2007441116408737, 2.8249453780288154, 1.5182144179601194, 2.2768928655515195, 1.9867048805050311, 1.5836023706483895, 1.3257643861467696, 3.2007441116408737, 1.3257643861467696, 1.5618004232583966, 3.2007441116408737, 2.8249453780288154, 4.808397035804606, 4.808397035804606, 3.2007441116408737, 3.2007441116408737, 2.2768928655515195, 2.2768928655515195, 1.3174236768602459, 3.2007441116408737, 1.5618004232583966, 1.0645938747955597, 1.5182144179601194, 1.5182144179601194, 1.9867048805050311, 1.9867048805050311, 2.2768928655515195, 2.2768928655515195, 2.2768928655515195, 2.2768928655515195, 2.2768928655515195, 3.2007441116408737, 2.2768928655515195, 1.9867048805050311, 1.9867048805050311, 2.2768928655515195, 1.3257643861467696, 1.4003902843531952, 2.2768928655515195, 3.2007441116408737, 3.2007441116408737, 2.2768928655515195, 1.5836023706483895, 1.9867048805050311, 1.9867048805050311, 2.2768928655515195, 1.5618004232583966, 1.5836023706483895, 1.5182144179601194, 2.2768928655515195, 3.2007441116408737, 1.9867048805050311, 3.2007441116408737, 1.5182144179601194, 2.2768928655515195, 1.4003902843531952, 1.1566823507452355, 0.1107383663223228, 1.3257643861467696, 3.2007441116408737, 3.2007441116408737, 3.2007441116408737, 0.6461635376192907, 1.9867048805050311, 3.2007441116408737, 3.2007441116408737, 2.2768928655515195, 0.3813443526986921, 3.2007441116408737, 3.2007441116408737, 0.7690814918839227, 0.9211507934917528, 0.8936185157129737, 0.2328063128600041, 0.4712732930199312, 1.256086656640182, 0.4712732930199312, 2.2768928655515195, 0.462817550119343, 3.2007441116408737, 1.2296444926008905, 1.9867048805050311, 0.27818720576637745, 1.3257643861467696, 3.2007441116408737, 1.5836023706483895, 1.9867048805050311, 1.5182144179601194, 0.5206965627413278, 1.9867048805050311, 2.2768928655515195, 2.2768928655515195, 1.5836023706483895, 1.5836023706483895, 1.1566823507452355, 0.7863952303592171, 1.5836023706483895, 1.0, 2.2768928655515195, 0.8936185157129737, 0.8936185157129737, 0.7541735917243114, 3.2007441116408737, 1.5836023706483895, 3.2007441116408737, 3.2007441116408737, 1.5618004232583966, 3.2007441116408737, 1.4003902843531952, 1.4003902843531952, 3.2007441116408737, 1.5836023706483895, 2.2768928655515195, 1.2296444926008905, 2.2768928655515195, 1.4003902843531952, 1.9867048805050311, 3.2007441116408737, 2.2768928655515195, 0.6783326588043884, 0.8991972272039093, 0.7863952303592171, 1.5836023706483895, 3.2007441116408737, 3.2007441116408737, 1.9867048805050311, 0.9211507934917528, 3.2007441116408737, 0.7690814918839227, 0.9211507934917528, 0.1648332980628291, 3.2007441116408737, 1.9867048805050311, 1.5836023706483895, 0.8936185157129737, 2.2768928655515195, 0.0863150077001211, 0.7690814918839227, 3.2007441116408737, 1.0645938747955597, 3.2007441116408737, 0.9211507934917528, 1.4003902843531952, 1.0081079795327954, 1.9867048805050311, 1.1566823507452355, 2.2768928655515195, 1.9867048805050311, 1.9867048805050311, 1.5836023706483895, 1.5836023706483895, 1.3174236768602459, 3.2007441116408737, 3.2007441116408737, 1.3174236768602459, 1.5836023706483895, 0.7690814918839227, 0.9211507934917528, 1.5836023706483895, 0.2432468991446036, 0.27818720576637745, 0.01613252750867342, 0.7690814918839227, 3.2007441116408737, 0.3656663638589315, 0.4968706411327455, 1.3257643861467696, 0.6461635376192907, 0.19033663259375344]"
Chd1,"['L3mbtl3', 'Baz2b', 'Hspa9', 'Gzmk', 'Gprin3', 'Usp1', 'Irf1', 'Med19', 'Txnip', 'Atp6v1d', 'Rsf1', 'Nucb1', 'H2afv', 'Prkch', 'Mrps23', 'Tnik', 'Atp5b', 'Rora', 'Baz2a']","[1.1392055929034657, 0.8222803812611933, 1.0334434165494029, 1.401683274435376, 2.097753760601396, 1.115408887078425, 0.9412149081205003, 1.3540037929989237, 1.7240762895702442, 1.592450488346438, 1.2457275545037616, 2.096691517611148, 0.3778017825127373, 0.7894811359664334, 1.8932899480955243, 1.7606249550874902, 0.640266859389427, 1.1855914991276162, 1.0]"
Chd2,"['Atp5f1', 'Uhrf2', 'Ergic2', 'Csde1', 'Fgfr1op2', 'Camk2d', 'Smc1a', 'Eif4a2', 'Drg1', '4833439L19Rik', 'Dars', 'Nop14', 'Psmb2', 'Slc25a4', 'Usp47', 'Eif5', 'Tlk1', 'Polr1c', 'Etf1', 'Rapgef6', 'Cog4', 'Atg3', 'Trp53', 'Zfp646', 'Baz2a', 'Rps9', 'Bclaf1', 'Ddx17', 'Map2k2', 'Ccnd2', 'Stk10', 'Atf7ip', 'Itsn2', 'Tgoln1', 'Rbbp7', 'Cnot2', 'Golga1', 'Man1a2', 'Taok3', 'Klf3', 'Tnrc6b', 'Ddx23', 'Rnf216', 'Ubap2l', 'Ralbp1', 'Fam13b', 'Mff', 'Hvcn1', 'Fryl', 'Herc4', 'Stag1', 'Nop58', 'Elovl1', 'Bcap31', 'Ier3ip1', 'Tcf25', 'Cdkn2aipnl', 'Smchd1', 'Me2', 'Prkar1a', 'Smarca4', 'M6pr', 'Tbc1d1', 'Cnot4', 'Cep70', 'Slc3a2', 'Prdm2', 'Lta4h', 'Pias1', 'Ube3a', 'Myh9', 'Cops4', 'Zfp292', 'Tox', 'Timm17a', 'Ash2l', 'Nktr', 'Ogt', 'Tmed9', 'Hnrnpab', 'Cnot8', 'Ccnh', 'Cct2', 'Rabgap1l', 'Chfr', 'Arhgap25', 'St13', 'Prpf39', 'Ap3b1', 'Sf3b5', 'Limd2', 'Cd160', 'Wdr43', 'Uqcrc2', 'Ptpn6', 'Ppp1r7', 'Creld2', 'Arid4b', 'Rsbn1', 'Atxn10', 'Rora', 'Arid4a', '4921524J17Rik', 'Prpf31', 'Rnf115', 'Faim', 'Zfp518a', 'Rasa2', 'Tra2a', 'Cd164', 'Scamp3', 'Ogfr', 'Clip1', 'Zfr', 'Gtpbp4', 'Dctn4', 'Ppp6r3', 'Srsf6', 'Zfp326', 'Ms4a4b', 'Actl6a', 'Chd2', 'Ddx27', 'Tnrc6a', 'Trim21', 'Sart3', 'Acin1', 'Srsf11', 'Hectd1', 'Hsp90ab1', 'Yipf4', 'Cox4i1', 'Cish', 'Ablim1', 'Esd', 'Larp7', 'Ccnl2', 'Thap3', 'Lcor', 'Phf20', 'Eif4g2', 'Tia1', 'Eif6']","[0.6362685728389045, 1.9607690988442448, 0.9204091826900755, 0.9204091826900755, 1.9222840218342376, 2.6107165409683017, 1.9607690988442448, 1.9222840218342376, 1.9607690988442448, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 1.9607690988442448, 1.9607690988442448, 3.652752767137217, 3.652752767137217, 1.9607690988442448, 1.9607690988442448, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 3.652752767137217, 2.216118592220614, 2.6107165409683017, 2.6107165409683017, 3.652752767137217, 3.652752767137217, 0.9159570040760234, 3.652752767137217, 2.2182259493498795, 3.652752767137217, 3.652752767137217, 2.216118592220614, 0.9689034990421864, 0.9159570040760234, 1.4669664207089859, 2.6107165409683017, 2.2182259493498795, 0.9159570040760234, 3.652752767137217, 2.6107165409683017, 2.216118592220614, 2.6107165409683017, 3.652752767137217, 2.6107165409683017, 2.6107165409683017, 2.2182259493498795, 1.1290235704469762, 2.6107165409683017, 2.6107165409683017, 2.216118592220614, 3.652752767137217, 0.913242608785268, 2.216118592220614, 2.6107165409683017, 1.1198105569722727, 0.913242608785268, 0.913242608785268, 2.2182259493498795, 2.216118592220614, 2.6107165409683017, 3.652752767137217, 0.3373939802047124, 1.4669664207089859, 1.3464125062444958, 2.216118592220614, 0.528393922265788, 2.216118592220614, 2.216118592220614, 2.6107165409683017, 3.652752767137217, 2.6107165409683017, 2.2182259493498795, 2.2182259493498795, 2.6107165409683017, 2.2182259493498795, 2.6107165409683017, 2.6107165409683017, 2.6107165409683017, 4.058530330897405, 1.2715054776962813, 2.6107165409683017, 1.7451095004731176, 1.7451095004731176, 1.7143749854530612, 1.7451095004731176, 2.2182259493498795, 1.7451095004731176, 2.6107165409683017, 3.652752767137217, 0.9602434347568276, 1.1198105569722727, 0.7207931234114802, 1.4669664207089859, 0.8594755733628107, 1.4669664207089859, 2.216118592220614, 0.036375003682994116, 0.913242608785268, 0.6897751814221608, 0.9159570040760234, 2.2182259493498795, 1.1985439343032842, 2.2182259493498795, 0.528393922265788, 0.5027658900834096, 1.2715054776962813, 0.8865003273125109, 0.8865003273125109, 1.9607690988442448, 1.1198105569722727, 1.3464125062444958, 1.9222840218342376, 2.216118592220614, 0.7801205842523998, 1.7451095004731176, 3.652752767137217, 1.4669664207089859, 2.6107165409683017, 0.8570185301521352, 3.652752767137217, 2.216118592220614, 2.2182259493498795, 0.7207931234114802, 0.5027658900834096, 1.7451095004731176, 0.2880934001953747, 2.2182259493498795, 0.6897751814221608, 0.7207931234114802, 0.8865003273125109, 0.3001182426884841, 1.1985439343032842, 0.8570185301521352, 0.5027658900834096]"
Cnot4,"['Rcsd1', 'Cnot4', 'Prpf38b', 'Hp1bp3', 'Ncald', 'Phip']","[2.1687402648810368, 3.021030144199712, 1.6603987874174964, 4.627361973459424, 4.627361973459424, 3.021030144199712]"
