TF,Genes,Weights
Bbx,"['Stk17b', 'Nipbl', 'Ap4s1', 'Ostc', 'Ifi47', 'Cyld', 'Usp18', 'Smpdl3a', 'Fryl', 'Fam3c', 'Cetn3', 'Dap', 'Fundc2', 'Capza2', 'Top1', 'Pafah1b1', 'Stx17', 'Hnrnpa2b1', 'C1d', 'Ubxn4', 'Pbxip1', 'Bbx', 'Txk', 'Ubr2', 'Kcnh2', 'D16Ertd472e', 'Erp44', 'Tmx4', 'Peli1', 'Ypel5', 'Phf14', 'Psmc1', 'Fndc3a', 'Serinc1', 'Sorl1', 'Nop58', 'Mef2a', 'Gzmb', 'Dnajc15', '2810004N23Rik', 'Ttn', 'Lgals3bp', 'Fip1l1', 'Gtf2e2', 'Ash1l', 'Dgka', 'Pnrc1']","[1.8937167903588212, 1.8937167903588212, 1.7683963804147336, 1.6128672366690866, 1.7683963804147336, 2.5812866944331496, 1.0, 2.3602869397929744, 2.071392209126362, 1.8937167903588212, 2.5812866944331496, 1.5475819566271491, 1.6128672366690866, 0.7990506229509707, 1.6128672366690866, 0.9844008401965268, 1.8937167903588212, 2.3602869397929744, 2.5812866944331496, 2.5812866944331496, 1.5656163482351295, 1.7683963804147336, 1.6128672366690866, 2.5812866944331496, 2.5812866944331496, 2.3602869397929744, 2.5812866944331496, 2.3602869397929744, 1.792867282408254, 2.071392209126362, 1.7683963804147336, 3.1568171987482354, 1.2417778008710372, 1.8937167903588212, 1.4615830758793211, 0.9844008401965268, 1.0415808586385085, 1.6128672366690866, 1.2298227319318444, 1.7683963804147336, 2.5812866944331496, 2.5812866944331496, 2.3602869397929744, 1.4615830758793211, 3.1568171987482354, 0.6592982909230795, 2.1376727295435978]"
Bclaf1,"['Matr3', 'Hp1bp3', 'Akap8', 'Top1', 'Cul1', 'Krcc1', 'Nrf1', 'Eif5', 'Phf6', 'Taf3', 'Cnst', 'Prdm2', 'Ppig', 'Tia1', 'Pde4b', 'Mtpn', 'Ablim1', 'Ikzf1', 'Sept4', 'Ctsw', 'Ncald', 'Hspa4', 'Sart3', 'Ogfr', 'Parg', 'Ppm1j', 'Elovl1', 'Slc3a2', 'Mef2a', 'Gna15', 'Tmbim6', 'Zfp512', 'S1pr4', 'Cd37', 'Tnfaip8', 'Gnai2', 'Plec', 'Ahnak', 'Etf1', 'Fbxw2', 'Arfrp1', 'Vmp1', 'Vasp', 'Gtf2f1', 'Hspa9', 'Ldha', 'Bcl2', 'Sh3bgrl', 'Wasf2', 'Upf2', 'Tm9sf3', 'Hsbp1', 'Mlec', 'Peli1', 'Ddx23', 'Git2', 'Dad1', 'Bms1', 'Ccnd2', 'Dhx57', 'Cdc40', 'Unc50', 'Ccdc12', 'Sept7', 'Fam76b', 'Asxl2', 'St6galnac3', 'Serp1', 'Gpatch2', 'Pafah1b2', 'Gtpbp4', 'Psmc1', 'Golga1', 'Rchy1', 'Arpc5l', 'Cct2', 'Sirt7', 'Cript', 'Pdap1', 'Sys1', 'Rcsd1', 'Tomm22', 'Thumpd3', 'Mcm3ap', 'Eif6', 'Prpf38b', 'Ubr4', 'Dhx8', 'Katna1', 'Psmc5', 'Dda1', 'Golga3', 'Fam173a', 'Tcf7', 'Igbp1', 'Serbp1', 'M6pr', 'Birc6', 'Hcfc1', 'Spg21', 'Sbno1', 'Ndufs2', 'Ddx55', 'Eif4g2', 'Ddx6', 'Uba1', 'Hnrnpa2b1', 'Smc3', 'Rbm39', 'Tnrc6b', 'Nr3c1', 'Cdkn1b', 'Ociad1', 'Dcaf8', 'Gbf1', 'Atp5a1', 'Armc1', 'Baz1b', 'Hdlbp', 'Arhgef3', 'Calm1', 'L3mbtl3', 'Aldoa', 'Safb', 'Atp1b3', 'Ccdc88c', 'Jtb', 'Rplp0', 'Oxr1', 'Cbx5', 'Cox6a1', 'Imp4', 'Lpxn', 'Scamp3', 'Stk38', 'Hnrnpc', 'Capzb', 'Atxn7l3b', 'Snrnp70', 'Cep250', 'Rnf6', 'Pak2', 'Snx1', 'Csde1', 'Dctn5', 'Tbcc', 'Chmp1b', 'Acap2', 'Ankrd44', 'Rbbp8', 'Ncapd3', 'Psmb1', 'Cd48', 'Zfp397', 'Sema4a', 'Casp8', 'Bclaf1', 'Rac2', 'G3bp2', 'Fli1', 'Gorasp2', 'Taf15', 'Fubp1', 'Pja2', 'Ccdc82', 'Smarca4', 'Ppp1r7', 'Cox4i1', 'Trim37', 'Ptprcap', 'Mrpl21', 'Sf3b5', 'Derl1', 'Foxn3', 'Rpap3', 'Synj2bp', 'Vav1', 'Prf1', 'Pik3r1', 'Ddrgk1', 'Samhd1', 'Kif5b', 'Ap3b1', 'Khdrbs1', 'Asap1', 'Zap70', 'Traf1', 'Il2rg', 'Abhd12', 'Icam1', 'Vps37b', 'Fkbp1a', 'Pdia6', 'Idh3b', 'Zfp292', 'Stk10', 'Gabarap', 'Eif3l', 'Crlf3', 'Rab8a', 'Krtcap2', 'Rnf115', 'AB124611', 'Aplp2', 'Eif3c', 'Fyco1', 'Ube2l3', 'Gtf2e2', 'Cmtm6', 'Stx8', 'Idh3a', 'Ube2g2', 'Tsn', 'Ehd4', 'Tmed5', 'Nck1', 'Cd47', 'Paf1', 'Eif3a', 'Ythdf2', 'Dnajc15', 'Copz1', 'Btbd9', 'Dhx29', 'Rbm25', 'Nemf', 'Luc7l3', 'Tcerg1', 'Wdr1', 'Eea1', 'Eif3d', 'Rab18', 'Ssr2', 'Txndc17', '2810403A07Rik', 'Rnf20', 'Sp3', 'Pnn', 'Ate1', 'Ugp2', 'Psmd12', 'Ttc4', 'Terf1', 'Fam46c', 'Tcf25', 'Rab10', 'Med11', 'Grpel1', 'Idh3g', 'Nap1l4', 'Rbm17', 'Setbp1', 'Smc1a', 'Armc7', 'Cast', 'Fxyd5', 'Il2rb', 'Vps41', 'Ddx46', 'Fastk', 'Mettl5', 'Papola', 'Ralgapa2', 'Fth1', 'Prpf40a', 'Gem', 'Nup153', 'Egln2', 'Arpc5', 'Skiv2l2', '1110004F10Rik', 'Wbp2', 'Lin7c', 'D3Ertd751e', 'Lnpep', 'Asrgl1', 'Dctn4', 'Dcp2', 'Mapk1', 'Nol7', 'Psmd8', 'Kdm4c', 'Dhx16', 'Mphosph10', 'Ccdc124', 'Eif3f', 'Usp15', 'Zcchc17', 'Snrnp40', 'Thrap3', 'Cct4', 'Ranbp1', 'Gpcpd1', 'Phip', 'Lck', 'Prkca', 'Hist1h1e', 'Chfr', 'Derl2', 'Cnn2', 'Hsp90b1', 'Cwf19l2', 'Cd28', 'Itm2b', 'Ccnh', 'Rsbn1l', 'Srp14', 'Eps15', 'Ikzf3', 'Cbx1', '2210016F16Rik', 'Txnl4a', 'Mtif3', 'Cwc25', 'Zc3h7a', 'C1d', 'Ckap5', 'Chn2', '4930523C07Rik', 'Rfk', 'Glyr1', 'Fam3c', 'AI413582', 'Tnfrsf9', 'Smg1', 'Sertad3', 'Emb', 'Alkbh4', 'Hif1a', 'Ezr', 'Tox4', 'Rsbn1', 'Scamp2', 'Cep350', 'Pgrmc1', 'Thoc2', 'St3gal6', 'Cdkn2c', 'Mical1', 'Sdha', 'Ms4a4b', 'Lrrk1', 'Pmm2', 'BC005624', 'Med30', 'Stx17', 'Xist', 'Lgals3bp', 'Samd9l', 'Cxcr6']","[3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 1.8715990147518038, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 1.8715990147518038, 3.1906015795605365, 2.4958516888009017, 2.5600706809869367, 2.4958516888009017, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 1.5080846833902954, 3.1906015795605365, 1.2676589329155947, 3.1906015795605365, 1.0, 2.5600706809869367, 2.1839429796628584, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 1.2676589329155947, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 2.4958516888009017, 2.1839429796628584, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 1.0637209063626762, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 1.763444115653629, 2.4958516888009017, 2.4958516888009017, 2.5600706809869367, 1.763444115653629, 2.5600706809869367, 1.0249780734428362, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 3.1906015795605365, 2.4958516888009017, 2.4958516888009017, 2.4958516888009017, 3.1906015795605365, 3.1906015795605365, 2.4958516888009017, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 2.1839429796628584, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 2.1839429796628584, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 2.4958516888009017, 2.5600706809869367, 3.1906015795605365, 2.1839429796628584, 2.5600706809869367, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 2.4958516888009017, 3.1906015795605365, 1.8715990147518038, 2.4958516888009017, 2.5600706809869367, 2.4958516888009017, 3.1906015795605365, 1.4056235734040738, 3.1906015795605365, 1.763444115653629, 1.763444115653629, 1.8715990147518038, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 1.096389103602052, 3.1906015795605365, 0.3842417464638201, 2.1839429796628584, 0.2736178733747681, 0.4598883509672629, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 1.4056235734040738, 1.4056235734040738, 1.8715990147518038, 2.5600706809869367, 2.4958516888009017, 3.1906015795605365, 1.763444115653629, 2.4958516888009017, 1.096389103602052, 2.1839429796628584, 1.0249780734428362, 3.1906015795605365, 2.1839429796628584, 3.1906015795605365, 3.1906015795605365, 2.1839429796628584, 1.0249780734428362, 2.5600706809869367, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 1.4056235734040738, 2.1839429796628584, 2.5600706809869367, 1.096389103602052, 3.1906015795605365, 1.0249780734428362, 1.1674678002955967, 0.6162762449306223, 1.0249780734428362, 1.763444115653629, 1.0249780734428362, 2.1839429796628584, 2.5600706809869367, 0.7793995614092086, 0.09202368881234063, 1.4056235734040738, 2.5600706809869367, 2.1839429796628584, 1.1674678002955967, 1.0249780734428362, 2.1839429796628584, 3.1906015795605365, 0.2736178733747681, 2.5600706809869367, 0.3600968859989218, 1.763444115653629, 1.763444115653629, 2.1839429796628584, 2.5600706809869367, 3.1906015795605365, 2.5600706809869367, 2.5600706809869367, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 1.4056235734040738, 2.5600706809869367, 0.3842417464638201, 2.5600706809869367, 0.7793995614092086, 0.9266855719698728, 0.40795234933740027, 3.1906015795605365, 2.1839429796628584, 2.5600706809869367, 1.763444115653629, 1.0063165499027888, 1.0249780734428362, 2.5600706809869367, 2.5600706809869367, 2.4958516888009017, 2.5600706809869367, 2.5600706809869367, 2.1839429796628584, 1.0063165499027888, 2.5600706809869367, 2.5600706809869367, 3.1906015795605365, 1.0249780734428362, 2.4958516888009017, 0.5242705090381053, 0.8255860278506721, 1.0, 1.2676589329155947, 1.0249780734428362, 1.5080846833902954, 0.8896467430345714, 0.8896467430345714, 2.5600706809869367, 1.5080846833902954, 2.5600706809869367, 1.0, 1.0063165499027888, 3.1906015795605365, 1.5080846833902954, 2.4958516888009017, 2.5600706809869367, 2.4958516888009017, 2.5600706809869367, 2.4958516888009017, 2.5600706809869367, 2.4958516888009017, 2.1839429796628584, 2.5600706809869367, 1.763444115653629, 2.5600706809869367, 0.2390694793824155, 1.5080846833902954, 2.1839429796628584, 1.8715990147518038, 1.5080846833902954, 2.5600706809869367, 1.0249780734428362, 0.4448423536984826, 2.5600706809869367, 2.5600706809869367, 1.763444115653629, 1.0249780734428362, 1.0063165499027888, 0.9266855719698728, 0.8255860278506721, 2.4958516888009017, 2.5600706809869367, 2.1839429796628584, 1.4056235734040738, 0.8255860278506721, 1.096389103602052, 0.6162762449306223, 0.11149511310166893, 1.1674678002955967, 1.096389103602052, 0.17772526517543075, 2.1839429796628584, 2.1839429796628584, 1.0063165499027888, 0.5967366224849658, 2.5600706809869367, 2.1839429796628584, 1.0, 2.5600706809869367, 1.1674678002955967, 2.5600706809869367, 0.001522177528477394, 0.9266855719698728, 2.5600706809869367, 0.9266855719698728, 1.2676589329155947, 0.63065169355186, 0.9266855719698728, 1.1674678002955967, 2.1839429796628584, 0.26262721438736314, 0.17772526517543075, 1.0249780734428362, 1.0249780734428362, 1.0249780734428362, 0.001522177528477394, 0.2390694793824155, 0.7464099749787565, 3.1906015795605365, 1.0063165499027888, 2.1839429796628584, 1.0249780734428362, 1.0637209063626762, 2.5600706809869367, 2.5600706809869367, 0.4448423536984826, 0.5242705090381053, 0.7793995614092086, 1.5080846833902954, 1.0, 3.1906015795605365, 3.1906015795605365, 2.5600706809869367, 3.1906015795605365, 2.1839429796628584, 3.1906015795605365, 2.5600706809869367, 2.1839429796628584, 2.5600706809869367, 1.1674678002955967, 1.763444115653629, 0.12027639357658465, 1.4056235734040738, 0.2490335027319516, 1.0063165499027888, 2.5600706809869367, 2.1839429796628584, 0.6162762449306223, 0.3706214649756455, 2.1839429796628584, 2.5600706809869367, 0.5242705090381053, 2.5600706809869367, 2.5600706809869367, 0.2707710833503891, 0.07727485378337902, 1.096389103602052, 1.0249780734428362, 1.4056235734040738, 2.5600706809869367, 1.0, 0.3706214649756455, 2.5600706809869367, 2.5600706809869367, 2.5600706809869367, 0.2520082383534677, 0.2103434596081444, 0.09341552897479632, 0.2257034579237571, 2.4958516888009017, 0.2103434596081444, 1.0063165499027888, 1.0063165499027888, 0.1302750016125018]"
Bdp1,"['Akap13', 'Nsd1', 'Mrpl3', 'Plec', 'Dusp6', 'Tpm4', 'Ddx17', 'Ppib', 'Ociad1', 'Lnpep', 'Gpbp1', 'Sys1', 'Clta', 'Nipbl', 'Prdx6', 'Snrnp70', 'Stk38', 'Cep250', 'Wasf2', 'Rps6kb1', 'G3bp2', 'Spop', 'Lrp10', 'Dazap2', 'Psmd12', 'Stat3', 'Kdm5a', 'Crlf3', 'Psmd4', 'Tmem30a', 'Tapbp', 'Hdgf', 'Ccdc88c', 'Ube2k', 'Itgb7', 'Bptf', 'Ccm2', 'Ctcf', 'Acin1', 'Srrm1', 'Zc3h7a', 'Ddhd2', 'Ddx23', 'Ankhd1', 'Anxa2', 'Ptpn22', 'Hp1bp3', 'Rbm6', 'Etfa', 'Myh9', 'Crcp', 'Akr1b10']","[2.834462867649925, 1.265737598804979, 5.064116814687161, 1.0, 2.734681106693102, 1.8173223559293337, 2.734681106693102, 1.287428737308187, 2.299582475225725, 2.083901994111169, 2.834462867649925, 2.807256342570144, 1.8173223559293337, 2.299582475225725, 1.0765451615407384, 2.834462867649925, 5.064116814687161, 5.064116814687161, 1.265737598804979, 0.9834689356426994, 5.064116814687161, 0.955324173993943, 0.9834689356426994, 0.9834689356426994, 0.7656622190452432, 0.5742578908113918, 0.4986173010631112, 0.584720348576403, 1.0, 2.734681106693102, 0.5661837438944616, 0.4740141256681175, 0.5790079295429942, 0.9566620240200674, 5.064116814687161, 0.0003913022276523533, 0.7656622190452432, 2.834462867649925, 0.1315561093355418, 0.5878874367300153, 0.28195433796529057, 0.62437929143758, 0.1371659859220286, 0.3503659601309559, 0.6121118351181807, 0.2304791649409247, 0.37446548708929306, 0.10234115743890876, 0.22009948965134396, 5.064116814687161, 0.62437929143758, 0.2941408740879095]"
Bhlhe40,"['Arpc5', 'Phf20l1', 'Bhlhe40', 'Eif4g1', 'Setbp1', 'Ccnd3', 'Ccdc88c', 'Sub1', 'AI413582', 'Psmd12', 'Commd4', 'Wdr1', 'Id2', 'Rbms1', 'Rnf114', 'Ldha', 'Pde4b', 'Wasf2', 'Pepd', 'Gem', 'Slc25a1', 'Usp8', 'Gpbp1', 'Cul1', 'H13', 'Pja2', 'Etf1', 'Tspan13', 'Cish', 'Plec', 'Klk8', 'Tnfrsf4', 'Sla', 'Krtcap2', 'Aggf1', 'Ahnak', 'Cdk5rap2', 'Tsn', 'Anp32b', 'Chchd3', 'Fam107b', 'Cytip', 'Eea1', 'Msn', 'Ppp4c', 'Stag2', 'Puf60', 'D16Ertd472e', 'Vcpip1', 'Tspan31', 'Pafah1b2', 'Rapgef6', 'Sec22b', 'Shoc2', 'Ccdc47', 'Ccndbp1', 'Ndufa13', 'Psmc1', 'Trip12', 'Rbbp6', 'Bdp1', 'Psen1', 'Ccnd2', 'Tmem128', 'Serbp1', 'Rest', 'Sharpin', 'Aldoa', 'Gbf1', 'M6pr', 'Nup214', 'Use1', 'Ogt', 'Tgoln1', 'Dusp6', 'Ebna1bp2', 'Park7', 'Zranb2', 'Cope', 'Bms1', 'Prrc2c', 'Emp3', 'Nsd1', 'Ddx50', 'Birc6', 'Trim21', 'Ubr4', 'Vezf1', 'Leprot', 'Chmp2a', 'Dnajc7', 'Mdfic', 'Arap2', 'Atxn10', 'Stub1', 'Cdc123', 'Phb2', 'Uqcrh', 'Rnf167', 'Tmem127', 'Acbd5', 'Taf12', 'Eif3m', 'Gcc2', 'Snrnp27', 'Arfrp1', 'Tmem87a', 'Atp5a1', 'Azi2', 'Dhx57', 'Igbp1', 'Araf', 'Vti1b', 'Git2', 'Csnk1a1', 'Tnfaip8l2', 'Mat2b', 'Usp16', 'Top3b', 'Ttc1', 'Hif1an', '3830406C13Rik', 'Rbbp5', 'Ddx21', 'Madd', 'Mrpl28', 'Dguok', 'Mrpl52', 'Psmc4', 'AI467606', 'Rala', 'Chmp1b', 'Arhgap25', 'Impa1', 'Ipcef1', 'Ube2b', 'Vps37b', 'Ppt1', 'Scfd1', 'Cdc42', 'Atp5d', 'Rnf166', 'Thrap3', 'Bub3', 'Glod4', 'Far1', 'Med28', 'Safb2', 'Ndufa8', 'Ankrd10', 'Fcho2', 'Tlk1', 'Atp5g3', 'Prpf38b', 'Bag5', 'Denr', 'Ppp1r12a', 'Rbbp7', 'Cep250', 'Gna15', 'Clta', 'Zeb1', 'Ttc9c', 'Dido1', 'Arid4b', 'Zfp207', 'Thoc7', 'Med4', 'Ccdc124', 'Tra2a', 'Mdh1', 'Cmtm6', 'Rabac1', 'Eif5', 'Gtf3c6', 'Vta1', 'Pomp', 'Samm50', 'Ube2k', 'Gpcpd1', 'Ttc4', '2810403A07Rik', 'Rhoh', 'Drg1', 'Taf3', 'Def6', 'Eif3h', 'Las1l', 'Psmc2', 'Mrps23', 'Nop58', 'Uba2', 'Atp6v0a2', 'Mak16', 'Necap2', 'Nol7', 'Laptm5', 'Ghitm', 'Uhrf2', 'Rab18', 'Tmem120a', 'Txndc17', 'Cetn3', 'Ppp1ca', 'Ech1', 'Opa1', 'Nol8', 'Ahi1', 'Nubp1', 'Cdc42se1', 'Cbx5', 'Exosc2', 'Cirbp', 'Ralbp1', 'Trim37', 'Ctcf', 'Cd47', 'Dnajc3', 'Nxf1', 'Ndufb8', 'Klhl6', 'Ptpn6', 'Psmd8', 'Hspa5', 'Terf1', 'Slc25a3', 'Nrd1', 'Zfr', 'Ncald', 'D3Ertd751e', 'Rfc1', 'Uqcrfs1', 'Pip4k2a', 'Map3k2', 'Penk', 'Timm44', 'Shisa5', 'Slc35b1', 'Pop4', 'Gtf2e2', 'C1qbp', 'Lcp2', 'Susd3', 'Psmb9', 'Cxcr6', 'Psmd11', 'Reps1', 'Prkca', 'Lrch3', 'Rps6kb1', 'Prpf40a', 'Sh3glb1', 'Itpkb', 'Scamp2', 'Trnt1', 'Nfatc3', 'Txnl4a', 'Pak2', 'Cwf19l2', 'Zfp707', 'Cct4', 'Gpr174', 'Sdha', 'Cdkn2c', 'Dnm1l', 'Itgb1', 'Anxa2', 'Txk', 'Rnh1', 'Neat1', 'Fam49a', 'Mical1']","[3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 1.6567992816676989, 1.4904197298275077, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 1.4904197298275077, 1.6567992816676989, 3.6955467461229183, 1.6567992816676989, 3.6500190100695153, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 2.125337168385463, 1.6567992816676989, 3.6500190100695153, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 1.6567992816676989, 1.6567992816676989, 1.6567992816676989, 3.6955467461229183, 3.6955467461229183, 1.6567992816676989, 3.6955467461229183, 3.6955467461229183, 1.6567992816676989, 1.6567992816676989, 3.6955467461229183, 1.0007547175833122, 1.6567992816676989, 1.6567992816676989, 1.6567992816676989, 2.125337168385463, 2.125337168385463, 3.6955467461229183, 0.5071276937820477, 3.6955467461229183, 2.125337168385463, 2.125337168385463, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 1.5190278072089551, 3.6955467461229183, 1.5190278072089551, 1.3663264101962782, 1.6567992816676989, 1.5190278072089551, 1.4904197298275077, 1.6567992816676989, 3.6955467461229183, 1.4904197298275077, 1.4844444196762216, 1.5190278072089551, 0.7171985667205564, 1.4904197298275077, 1.5190278072089551, 3.6955467461229183, 1.5190278072089551, 0.6096159363940971, 1.3663264101962782, 1.5190278072089551, 1.1238267941080022, 2.125337168385463, 3.6955467461229183, 1.6567992816676989, 1.3663264101962782, 1.6567992816676989, 1.4844444196762216, 3.6955467461229183, 1.6567992816676989, 3.6955467461229183, 3.6955467461229183, 1.6567992816676989, 1.4844444196762216, 3.6955467461229183, 3.6955467461229183, 1.6567992816676989, 1.0007547175833122, 3.6955467461229183, 0.5315983960093476, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 3.6955467461229183, 1.5190278072089551, 1.5190278072089551, 3.6955467461229183, 1.6567992816676989, 1.4904197298275077, 1.6567992816676989, 1.4844444196762216, 1.3663264101962782, 1.6567992816676989, 0.7171985667205564, 1.6567992816676989, 1.0, 3.6955467461229183, 1.6567992816676989, 3.6955467461229183, 1.4904197298275077, 1.4844444196762216, 1.6567992816676989, 1.4844444196762216, 3.6955467461229183, 3.6955467461229183, 1.1282679995143579, 3.6955467461229183, 3.6955467461229183, 1.4844444196762216, 1.0, 1.4844444196762216, 1.6567992816676989, 1.0, 1.1238267941080022, 3.6955467461229183, 1.6567992816676989, 1.6567992816676989, 1.1238267941080022, 1.4904197298275077, 2.125337168385463, 2.125337168385463, 1.4904197298275077, 1.1238267941080022, 1.5190278072089551, 1.1238267941080022, 1.5190278072089551, 0.3230285658784903, 1.4904197298275077, 0.5226835020827467, 0.16046600683005074, 3.6955467461229183, 2.125337168385463, 3.6955467461229183, 1.6567992816676989, 3.6955467461229183, 1.018981546610611, 1.6567992816676989, 1.4904197298275077, 1.0007547175833122, 0.5315983960093476, 3.6955467461229183, 0.09922904617643538, 0.4921531253656747, 1.1238267941080022, 1.4904197298275077, 1.4904197298275077, 0.5385685569998432, 1.5190278072089551, 3.6955467461229183, 1.5190278072089551, 1.018981546610611, 3.6500190100695153, 1.4844444196762216, 1.4844444196762216, 1.6567992816676989, 1.6567992816676989, 1.1238267941080022, 3.6955467461229183, 1.1282679995143579, 1.5190278072089551, 3.6955467461229183, 1.0, 1.6567992816676989, 1.6567992816676989, 1.4844444196762216, 3.6955467461229183, 1.4904197298275077, 3.6955467461229183, 0.6096159363940971, 1.0007547175833122, 1.4904197298275077, 1.4904197298275077, 0.7171985667205564, 0.9595419009985212, 1.6567992816676989, 1.3663264101962782, 1.1238267941080022, 1.6567992816676989, 1.6567992816676989, 1.1238267941080022, 0.5315983960093476, 1.4904197298275077, 1.4844444196762216, 1.3663264101962782, 3.6955467461229183, 1.6567992816676989, 1.4904197298275077, 1.6567992816676989, 1.1238267941080022, 1.6567992816676989, 0.1391368045518263, 0.7558766465322165, 0.4858488095403021, 1.1238267941080022, 0.6096159363940971, 0.9595419009985212, 1.5190278072089551, 1.1238267941080022, 1.1282679995143579, 0.5957525362767987, 0.7171985667205564, 1.6567992816676989, 1.4844444196762216, 0.2882343612688623, 1.1238267941080022, 1.6567992816676989, 0.4025397340442162, 1.6567992816676989, 1.1282679995143579, 0.3618987791238418, 1.5190278072089551, 1.3663264101962782, 1.5190278072089551, 1.4904197298275077, 0.9595419009985212, 1.4904197298275077, 0.6106075222487347, 1.0, 0.7171985667205564, 0.6096159363940971, 0.3702698309581748, 0.0014520819138375634, 1.6567992816676989, 1.1282679995143579, 0.0018158621126452808, 1.1238267941080022, 3.6955467461229183, 1.6567992816676989, 1.1238267941080022, 1.0007547175833122, 0.3201774240572585, 1.0, 1.1238267941080022, 0.26913351927841234, 0.3201774240572585, 3.6955467461229183, 3.6955467461229183, 1.4844444196762216, 1.6567992816676989, 1.018981546610611, 0.7171985667205564, 0.11759732971033343, 0.5226835020827467, 1.6567992816676989, 1.018981546610611, 1.0, 0.519950486748916, 1.3663264101962782, 0.3272711279683087, 1.0007547175833122, 0.6106075222487347, 0.3201774240572585, 1.018981546610611, 0.08570325530764808, 0.2550506058712092, 0.5315983960093476]"
Chd1,"['Aldoa', 'Ppp1r12a', 'Fli1', 'Tnrc6b', 'Eif4g2', 'Rap1b', 'Chd1', 'Topors', 'Fnbp1', 'Nrd1', 'Smc4', 'Zfp646', 'Psma6']","[4.821460252490335, 1.7656893834067184, 1.7656893834067184, 4.821460252490335, 1.5274371965038829, 2.7488422812288453, 2.7488422812288453, 1.687379803618558, 2.7488422812288453, 1.2233590489283397, 4.821460252490335, 1.687379803618558, 1.7088993144958782]"
