TF,Genes,Weights
Bclaf1,"['Pafah1b2', 'Phb2', 'Rer1', 'Cdc123', 'Zfp407', 'Snrpb2', 'Ccndbp1', 'Atp5j', 'Arpc5l', 'Sf3b2', 'Mlec', 'Ppp4c', 'Itm2c', 'Ttf1', 'Actr2', 'Eif6', 'Eif3k', 'Kdm5a', 'Stk4', 'Tsc22d4', 'Hsbp1', 'Dars', 'Stub1', 'Lrp10', 'Txnip', 'Pik3c3', 'Taok3', 'Gnai2', 'Smc4', 'Rbm22', 'Ndufs4', 'Rest', 'Tmbim6', 'Utp3', 'Mllt10', 'Mrpl13', 'Dctn3', 'Eif3d', 'Sec13', 'Lman2', 'Stag2', 'Dock10', 'Prkcq', 'Ctsw', 'Fam169b', 'Cct7', 'Fam173a', 'Gcc2', 'Numa1', 'Kif13b', 'Traf3ip3', 'Icos', 'Rock1', 'Pld3', 'Rgs19', 'Serbp1', 'Lpxn', 'Tax1bp1', 'Cdc37l1', 'Bscl2', 'Araf', 'H2afv', '3830406C13Rik', 'Rbl2', 'Ubtf', 'Ostm1', 'Atg5', 'Aggf1', 'Fam49b', 'Peli1', 'Bclaf1', 'Tcerg1', 'Prpf38b', 'Tia1', 'Eif4g2', 'Mphosph10', 'Txnl1', 'Eif5b', 'Hspa9', 'Tmed3', 'Lbr', 'Srek1', 'Srrm1', 'Ech1', 'Uba1', 'Bptf', 'Ppp2r2a', 'Ensa', 'Calm1', 'Denr', 'Slc25a3', 'Wrn', 'Msn', 'Adam19', 'Cnot4', 'Crnkl1', 'Klrk1', 'Cxcr6', 'Mrps34', 'Copz1', 'Ptprcap', 'Txn1', 'Samhd1', 'Ndufa9', 'Gabarap', 'Rlf', 'Lck', 'Rab31', 'Fuca1', 'Tspan31', 'Zcchc6', 'Yipf4', 'Zfp646', 'Snrpb', 'Parg', 'Psmd6', '4833420G17Rik', 'Uspl1', 'Arid4a', 'Tnpo3', 'Chordc1', 'Acbd5', 'Pdap1', 'Yme1l1', 'Khdrbs1', 'Rnf114', 'Rab24', 'Nrd1', 'Zc3h13', 'Vezf1', 'Mier1', 'Srgn', 'Setbp1', 'Sbno1', 'Pde4b', 'Ppig', 'Trim21', 'Ltv1', 'Vps37b', 'Rab8a', 'Dnaja1', 'Taf7', 'Dnmt1', 'Zap70', 'Xrn2', 'Fam172a', 'Traf1', 'Icam1', 'Sept4', 'Sart3', 'Gdi2', 'Zfp397', 'Tmem30a', 'Sla2', 'Sugt1', 'Gtf2f1', 'Dennd1c', 'Flot1', 'Ngdn', 'Ncapd3', 'Tbc1d15', 'Psmf1', 'Zmynd8', 'Arfrp1', 'Tpp2', 'Tmem128', 'Mdfic', 'Gorasp2', 'Elk4', 'Myh9', 'Unc50', 'Tnfaip8l2', 'Tln1', 'Ablim1', 'Fryl', 'Grap2', 'Bhlhe40', 'Dok2', 'Prkch', 'Tpm4', 'Spg21', 'Oxr1', 'Vgll4', 'Cdc42', 'Etf1', 'Pdcd6', 'Vcpip1', 'Cct2', 'Ubr4', 'Rac2', 'Rnf168', 'Tmem167', 'Tecpr1', 'Nufip2', 'Ccm2', 'Arl6ip4', 'Nin', 'Gpr65', 'Mctp2', 'Atf7ip', 'Rplp0', 'Rab2a', 'Spata5', 'Mapre1', 'Hif1an', 'Immt', 'Vti1b', 'Cd8a', 'Ptpn11', 'Rela', 'Cdc42se1', 'Capza2', 'Terf2ip', 'Scfd1', 'Ube2b', 'Fam114a2', 'Brd2', 'Ubr5', 'Scaf11', 'Ociad1', 'Casp8', 'Ptprc', 'Mbnl1', 'Sike1', 'Armc7', 'Cd8b1', 'Fxyd5', 'Rps6ka1', 'N4bp2l2', 'Ldha', 'Stt3a', 'Sdcbp', 'Ccdc88b', 'Madd', 'Fam105a', 'Nfx1', 'Imp4', 'Tlk1', 'Psmb9', 'Stag1', 'Kcnh2', 'Osbpl8', 'Zbtb38', 'Safb', 'Yeats4', 'Atp5d', 'Cct5', 'Ptger4', 'Bag5', 'Dcaf8', 'Cnbp', 'Arid4b', 'Cndp2', 'Lgals3', 'Ctcf', 'Foxn3', 'Casp8ap2', 'Akap8', 'Srp9', 'Usp48', 'Rbmx', 'Jtb', 'Taf15', 'Kdm4c', 'Cdkn2c', 'Psma1', 'Mia3', 'Ptpn1', 'Mrpl28', 'Ddx52', 'Dock8', 'Psmc6', 'Phf20', 'Med30', 'Nfkbia', 'Rabep1', 'Eif3h', 'Mettl5', 'Smarcc1', 'Myo1f', 'Mysm1', 'Snx17', 'Atp5c1', 'Pcmtd2', 'Aifm1', 'Setd5', 'Rab10', 'Lsp1', 'Gpr18', 'Bzw2', 'Pgrmc1', 'Map3k2', 'Acap1', 'Eif3l', 'Eif3c', 'Prf1', 'Fundc2', 'Irf9', 'Med4', 'Idh3g', 'Ndufb8', 'Ube3a', 'Cops6', 'Cd28', 'Gzma', 'Itk', 'Was', 'Ly75', 'Edf1', 'Lgals9', 'Cd6', 'Prr13', 'Sh2d2a', 'Uba2', 'Psmd12', '2810403A07Rik', 'Rpa2', 'Adam10', 'Srp19', 'Appl1', 'Tmem120a', 'Eif3a', 'Ms4a6b', 'Timm17a', 'Cmtm6', 'Ube2g2', 'Cnn2', 'Nom1', 'Ubac2', 'Txndc17', 'Eif3f', 'Zc3h15', 'Ptpn22', 'Fam189b', 'Atg3', 'Cyb5r3', 'Zmat2', 'Nucb1', 'Ttc4', 'Ilf2', 'Spcs2', 'Rbm17', 'Wbp2', 'Ccnh', 'Tmem50a', 'Ythdf2', 'Cd160', 'Fth1', 'Tmem126a', 'Rbm25', 'Hltf', 'D3Ertd751e', 'Tmed5', 'Wdr43', 'Cd72', 'Sept6', 'Rfc1', 'Rora', 'Plekha2', 'Derl2', 'Dync1li2', 'Psmb6', 'Brd7', 'Sytl3', 'Pdia3', 'Ddhd2', 'Strap', 'Serinc1', 'Ckap5', 'Ctsd', 'Ppcdc', 'Sytl2', 'Tnfrsf9', 'Nfatc3', 'Ssu72', 'Trim30d', 'Man1a2', 'Ifnar2', 'Nfrkb', 'Zfp326', 'Ms4a4b', 'Arl13b', 'Rps3', 'Sri', 'Mapkap1', 'Atp5o', 'Xist', 'Samd9l', 'Uap1l1', 'Lsm4']","[5.6154681839181375, 5.6154681839181375, 2.51147135883482, 5.6154681839181375, 2.51147135883482, 5.6154681839181375, 2.51147135883482, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 2.51147135883482, 2.51147135883482, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 1.905548769590604, 1.7022409320940737, 2.51147135883482, 2.51147135883482, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 2.51147135883482, 1.976100042837876, 5.6154681839181375, 1.93766653395574, 5.6154681839181375, 5.6154681839181375, 1.977326411687124, 2.51147135883482, 5.6154681839181375, 1.93766653395574, 5.6154681839181375, 5.6154681839181375, 1.977326411687124, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 2.51147135883482, 1.7988858659494469, 5.6154681839181375, 5.6154681839181375, 2.51147135883482, 5.6154681839181375, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 5.6154681839181375, 5.6154681839181375, 1.977326411687124, 1.977326411687124, 5.6154681839181375, 2.51147135883482, 5.6154681839181375, 5.6154681839181375, 1.977326411687124, 5.6154681839181375, 1.4303213326390447, 1.5971065925741743, 1.7022409320940737, 1.977326411687124, 5.6154681839181375, 1.976100042837876, 5.6154681839181375, 5.6154681839181375, 1.977326411687124, 1.976100042837876, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 1.977326411687124, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 2.51147135883482, 1.977326411687124, 2.51147135883482, 1.976100042837876, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.9313477388379148, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 2.51147135883482, 1.93766653395574, 1.976100042837876, 1.977326411687124, 2.51147135883482, 1.93766653395574, 2.51147135883482, 2.51147135883482, 1.976100042837876, 2.51147135883482, 1.93766653395574, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 0.25460745589063555, 1.93766653395574, 2.51147135883482, 1.977326411687124, 1.977326411687124, 1.977326411687124, 1.977326411687124, 1.93766653395574, 1.905548769590604, 2.51147135883482, 1.905548769590604, 2.51147135883482, 2.51147135883482, 1.977326411687124, 2.51147135883482, 1.977326411687124, 2.51147135883482, 1.93766653395574, 1.7022409320940737, 1.977326411687124, 1.977326411687124, 1.977326411687124, 1.977326411687124, 2.51147135883482, 1.977326411687124, 1.905548769590604, 2.51147135883482, 0.7686881042926353, 1.93766653395574, 1.977326411687124, 2.51147135883482, 1.2666242943737391, 2.51147135883482, 2.51147135883482, 1.977326411687124, 1.93766653395574, 1.977326411687124, 1.976100042837876, 1.7359719963955629, 1.905548769590604, 1.93766653395574, 1.2666242943737391, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 1.93766653395574, 1.93766653395574, 1.7359719963955629, 1.977326411687124, 1.93766653395574, 2.51147135883482, 1.8522128339709625, 1.8522128339709625, 1.977326411687124, 2.51147135883482, 1.976100042837876, 1.7359719963955629, 1.977326411687124, 0.1896857770981864, 1.977326411687124, 1.7022300831394228, 1.93766653395574, 1.977326411687124, 2.51147135883482, 0.16921508043228078, 1.2666242943737391, 1.7022409320940737, 0.475861614153713, 2.51147135883482, 1.976100042837876, 0.31270611166339124, 0.7686881042926353, 1.8522128339709625, 1.2666242943737391, 2.51147135883482, 1.905548769590604, 1.905548769590604, 1.977326411687124, 1.93766653395574, 0.567942631201117, 1.1570935601580363, 0.23526880181301066, 3.296106505600601e-10, 0.08552486691822242, 1.7359719963955629, 2.51147135883482, 5.6154681839181375, 2.51147135883482, 5.6154681839181375, 1.976100042837876, 5.6154681839181375, 5.6154681839181375, 5.6154681839181375, 1.976100042837876, 5.6154681839181375, 5.6154681839181375, 1.977326411687124, 1.977326411687124, 2.51147135883482, 1.7988858659494469, 5.6154681839181375, 5.6154681839181375, 1.8522128339709625, 1.976100042837876, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 2.51147135883482, 1.905548769590604, 2.51147135883482, 1.977326411687124, 1.977326411687124, 2.51147135883482, 2.51147135883482, 2.51147135883482, 1.977326411687124, 0.5161634835886925, 1.977326411687124, 1.976100042837876, 1.93766653395574, 1.977326411687124, 1.976100042837876, 0.4709105012980782, 1.93766653395574, 1.93766653395574, 1.977326411687124, 1.93766653395574, 1.0814895873112609, 2.51147135883482, 1.976100042837876, 1.977326411687124, 1.977326411687124, 1.976100042837876, 1.93766653395574, 1.977326411687124, 1.905548769590604, 1.93766653395574, 0.513622008163018, 1.7022409320940737, 0.1371527517788777, 1.8522128339709625, 0.2140167353045907, 0.475861614153713, 0.4299536759942918, 0.1668943189571953, 5.6154681839181375, 1.977326411687124, 1.8522128339709625, 1.7022409320940737, 1.93766653395574, 0.1668943189571953, 5.6154681839181375, 1.93766653395574, 1.1570935601580363, 1.93766653395574, 1.4303213326390447, 1.977326411687124, 0.3494664050087468, 2.51147135883482, 0.4299536759942918, 1.1570935601580363, 1.93766653395574, 1.93766653395574, 1.1570935601580363, 1.977326411687124, 0.1952369951501846, 0.1371527517788777, 1.905548769590604, 1.977326411687124, 1.93766653395574, 1.93766653395574, 1.93766653395574, 0.475861614153713, 1.977326411687124, 1.93766653395574, 0.22197187875501492, 1.93766653395574, 0.25851538528167817, 1.93766653395574]"
Bdp1,"['Gbf1', 'Ankhd1', 'Mtf2', 'Ostc', 'Wdr33', 'Dhx8', 'Naa15', 'Cbx5', 'Ccdc47', 'Traf1', 'Add3', 'Tbx21', 'Cd160', 'Mark3', 'Smap2', 'Dgka', 'Uba1', 'Ergic2', 'Ankrd44', 'Phf20', 'Cops3', 'Csde1', 'Cast', 'Ncald', 'Pink1', 'Spcs2', 'Psma6', 'Rspry1', 'Ywhab', 'Klhl9', 'Skp1a', 'Tmem50a', 'Trim30d', 'Gpr174', 'Rab3gap1', 'Chd4', 'Arid5b', 'Bptf', 'Ddx27', 'Gtf2f1', 'Slc3a2', 'Rtf1', 'Wasf2', 'Sf3a3', 'Sar1b', 'Rps6kb1', 'Cep250', 'Kif13b', 'Slc1a5', 'Hmox2', 'Arid4b', '2210016F16Rik', 'Icam1', 'B230219D22Rik', 'Pum1', 'Arhgap9', 'Mapkap1', 'Necap2', 'Zfp329', 'Tnpo3', 'Emb', '4931406P16Rik', 'Ezh2', 'Pfdn2', 'N4bp2l2', 'Atf7ip', 'Vamp8', 'Smpdl3b', 'Clk2', 'Bzw1', 'Zfx', 'Psmb10', 'Arhgap30', 'Stag1', 'Itch']","[1.2921719971370684, 2.6660529437844747, 2.6660529437844747, 2.6660529437844747, 1.5599683437214031, 2.6660529437844747, 1.2921719971370684, 1.8274711642459869, 1.3596398209829366, 1.5599683437214031, 2.6660529437844747, 1.0, 1.8274711642459869, 1.5599683437214031, 1.8274711642459869, 0.6768838133451472, 0.6190283104106835, 0.64106909421122, 0.7110712709081206, 1.5599683437214031, 0.6768838133451472, 0.5539513805000723, 0.5342673196199645, 0.64106909421122, 1.4574141754361076, 1.5599683437214031, 1.2921719971370684, 0.6768838133451472, 0.5539513805000723, 1.0338334601976094, 1.1697474359566449, 1.1859279980988922, 1.8274711642459869, 0.6768838133451472, 0.5373802007534204, 0.6740331379457835, 1.2246864188479143, 0.4472397753717974, 0.18038661682325002, 0.4116406441437229, 0.5031633293072261, 0.9175326918176524, 0.19542982099518386, 0.12717832012603433, 0.3448514591038618, 2.6660529437844747, 0.316060336251355, 2.032019167475512e-05, 0.3647058008349979, 0.1593632007067123, 1.3596398209829366, 0.00014819453164527258, 0.005793974634314386, 0.7110712709081206, 3.893430969207376e-09, 0.31999097945143584, 0.3403294408013754, 0.10058184011363848, 0.2205379190329757, 0.02662957870871744, 0.2878812550389924, 0.2372564874030156, 0.4381158762249835, 0.28530862160927395, 0.6768838133451472, 1.5599683437214031, 0.3562576224605428, 1.0, 0.2694567849443484, 3.637895895899372e-06, 0.15632513776667706, 0.1423163400875331, 0.009852584307307654, 0.045714030176621824, 0.17857098405650373]"
Bhlhe40,"['Snrpb', 'Hcfc1', 'Ier2', 'Gtpbp4', 'Bin3', 'Ppil2', 'Rnf168', 'Slc25a11', 'Sub1', 'Lman2', 'Itm2c', 'Stag2', 'Rsl1d1', 'Birc6', 'Sharpin', 'Sugt1', 'Git2', 'Rac2', 'Tnfaip8l2', 'Slc25a1', 'Elk4', 'Taf7', 'Rbbp6', 'Gabarap', 'Bhlhe40', 'Sla2', 'Sertad2', 'Cdk11b', 'Slc9a3r1', 'Trim21', 'Kdm5c', 'Baz2b', 'Scamp3', 'Psmc2', 'Hspa9', 'Krcc1', 'Immt', 'Txnl1', 'Atxn7l3b', 'Cct5', 'Oxct1', 'Tecpr1', 'Cx3cr1', 'Ppcdc', 'Rhog', 'Nipbl', 'Ppp4c', 'Golga1', 'Rapgef6', 'Parg', 'Sipa1', 'Zfp512', 'Klhl28', 'Gas5', 'Arpc2', 'Sf3a3', 'Celf1', 'Dpp8', 'Gnl2', 'Mtpn', 'Morc3', 'Ywhab', 'Bag4', 'Rbm22', 'Dcun1d5', 'Ubn2', 'Uvrag', 'Tnrc6a', 'Cope', 'Aftph', 'Tm9sf2', 'Srsf6', 'Slc50a1', 'Top3b', 'Tomm22', 'Zranb2', 'Ttc14', 'Ddx50', 'Igbp1', 'Psen1', 'Ift20', 'Ddx55', 'Sec22b', 'Eif3d', 'Nedd8', 'Dusp6', 'Ndufb7', 'Erp44', 'Sirt7', 'Vti1b', 'Ndufs2', 'Park7', 'Cwc25', 'Vmp1', 'Hif1an', 'Son', 'Gcc2', 'Ngdn', 'Myl12b', 'Psmc5', 'Ankhd1', 'Snx1', 'Armc7', 'Atf7ip', 'Mitd1', 'Naa15', 'Plrg1', 'Cnot2', 'Bnip2', 'Snrnp70', '3830406C13Rik', 'Stag1', 'Atp5g3', 'Ccnd2', 'Ap3b1', 'Ccnl1', 'Id2', 'Atp5d', 'Tox', 'Qars', 'Dido1', 'Tmed3', 'Bag5', 'Hnrnpc', 'Cox6a1', 'Nr4a2', 'Araf', 'Nsd1', 'Pnrc1', 'Eapp', 'Cnbp', 'Ptpn4', 'Arid4b', 'Dock10', 'Vezf1', 'Fkbp1a', 'Dctn5', 'Rasa2', 'Ctcf', 'Eif5', 'Nsmce2', 'Ubr5', 'Lsm14a', 'Atg3', 'Btbd9', 'Bclaf1', 'Setbp1', 'Ccdc88c', 'Taf15', 'Ccar1', 'Htatsf1', 'Arpp19', 'Eif3a', 'Nrf1', 'Ankrd12', 'Rsbn1l', 'Akap8l', 'Clip1', 'Nr3c1', 'Trp53inp1', 'Arhgdib', 'Gpcpd1', 'Lrrk1', 'Tln1', 'H13', 'Impa1', 'Chd2', 'Dguok', 'Tex261', 'Rbbp7', 'Cd247', 'Cdc40', 'Ehbp1l1', 'Zkscan3', 'Tmem30a', 'Capzb', 'Tmbim6', 'Gripap1', 'Atp5c1', 'Tmem59', 'Tprgl', '2810403A07Rik', 'Atp6v0a2', 'Clns1a', 'Rbbp8', 'Prpf4b', 'Cdk2ap2', 'Ugp2', 'Tmx1', 'Ndufs7', 'Mrps26', 'Usp48', 'Anp32b', 'Pitpna', 'Ccdc50', 'Ccnl2', 'C1qbp', 'Lin7c', 'Rbm25', 'Ube2l3', 'Atp6v1e1', 'Gpatch8', 'Fam96b', 'Pnn', 'Uba2', 'Crnkl1', 'Tmem120a', 'Psmd12', 'Irf2', 'Ech1', 'Abcf1', 'Cpsf6', 'Drg1', 'Cnot8', 'Eml4', 'Med4', 'Sltm', 'Ralbp1', 'H2afv', 'Ndufb8', 'Stt3a', 'Sept7', 'Cblb', 'Ptpn6', 'Zmynd8', 'Psmd8', 'Sbds', 'Vps13a', 'Zfr', 'Pja1', 'Chfr', 'Pdpk1', 'Reps1', 'Vav1', 'Dnajb11', 'Bptf', 'Zfp207', 'Vps35', 'Topors', 'Rnf166', 'Selplg', 'Sorl1', 'Arap2', 'Prdx6', 'Ndufb10', 'Txlna', 'Phf14', 'Esd', 'Cd226', 'Itpkb', 'Cst3', 'Atp8b4', 'Rad50', 'Gpr65', 'Pik3r1', 'Ssu72', 'Paf1', 'Efhd2', 'Rrp1', 'Stk10', 'Arhgap9', 'Zfp707', 'Rbbp4', 'Gnptg', 'Cdkn2aipnl', 'Gtf2e2', 'Utrn', 'Tacc1', 'Emb', 'Traf1', 'Cbx1', 'Atp11b', 'Phf3', 'Pepd', 'Ndfip2', 'Ifi35', 'Hectd1', 'Mical1']","[1.6659468138964892, 1.6659468138964892, 1.4581827668178884, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 2.117376413829383, 1.6659468138964892, 2.117376413829383, 1.6659468138964892, 2.117376413829383, 2.117376413829383, 1.2598024725421468, 2.117376413829383, 1.6659468138964892, 2.117376413829383, 2.117376413829383, 1.2598024725421468, 1.4796227115983631, 2.117376413829383, 2.117376413829383, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 1.2598024725421468, 1.6659468138964892, 2.117376413829383, 1.0, 2.117376413829383, 1.6659468138964892, 1.6659468138964892, 1.324386578690328, 0.8990371856495738, 1.6659468138964892, 2.117376413829383, 2.117376413829383, 1.6659468138964892, 2.117376413829383, 1.6659468138964892, 1.4796227115983631, 0.914434985264994, 1.4581827668178884, 1.6659468138964892, 1.6659468138964892, 0.914434985264994, 0.914434985264994, 1.4581827668178884, 1.4581827668178884, 1.4581827668178884, 1.4581827668178884, 1.6659468138964892, 1.6659468138964892, 1.4581827668178884, 1.4581827668178884, 1.4581827668178884, 1.4581827668178884, 1.6659468138964892, 1.6659468138964892, 0.8684359778335645, 1.4796227115983631, 1.4796227115983631, 1.1152163788469585, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 0.9183428713384428, 1.4581827668178884, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 1.4796227115983631, 1.0, 1.1152163788469585, 1.4581827668178884, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 1.6659468138964892, 1.4796227115983631, 1.4796227115983631, 1.4796227115983631, 1.4796227115983631, 1.2598024725421468, 1.6659468138964892, 1.4796227115983631, 1.1152163788469585, 1.1152163788469585, 1.2598024725421468, 1.6659468138964892, 1.0, 1.1152163788469585, 1.4796227115983631, 1.4796227115983631, 0.7056347312849593, 1.4796227115983631, 1.4796227115983631, 1.4796227115983631, 1.6659468138964892, 1.2598024725421468, 1.2598024725421468, 1.324386578690328, 1.4581827668178884, 1.0, 1.0, 1.4796227115983631, 1.6659468138964892, 1.6659468138964892, 1.0, 1.4796227115983631, 1.4796227115983631, 1.4581827668178884, 1.6659468138964892, 1.2598024725421468, 1.1152163788469585, 1.0, 0.8990371856495738, 1.1152163788469585, 1.6659468138964892, 1.6659468138964892, 0.5580422574103938, 1.4796227115983631, 1.1152163788469585, 0.8990371856495738, 1.4796227115983631, 1.6659468138964892, 1.4796227115983631, 0.1838273019608522, 1.0, 1.4581827668178884, 0.914434985264994, 0.9183428713384428, 0.9183428713384428, 1.1152163788469585, 1.6659468138964892, 0.7056347312849593, 0.5788795663424227, 0.9183428713384428, 0.740415173891609, 0.914434985264994, 0.4002649784453541, 1.6659468138964892, 0.914434985264994, 0.6222739600034805, 1.2598024725421468, 0.6222739600034805, 1.6659468138964892, 0.0780974963439962, 1.4581827668178884, 0.8990371856495738, 0.2389983823908023, 0.2265517330457396, 0.725183562984938, 0.740415173891609, 0.4443091053879403, 1.6659468138964892, 0.5438837924023012, 0.4176575112554651, 1.6659468138964892, 0.2225492003168228, 0.07171856201156236, 0.3103547305258069, 1.0, 0.8990371856495738, 0.9183428713384428, 0.9183428713384428, 1.4796227115983631, 0.6819115645975504, 0.7561946694483351, 1.4796227115983631, 0.9183428713384428, 1.2516464858862029, 1.4796227115983631, 1.6659468138964892, 1.6659468138964892, 1.4796227115983631, 1.0, 1.324386578690328, 0.7056347312849593, 1.4796227115983631, 1.6659468138964892, 1.324386578690328, 1.4796227115983631, 2.117376413829383, 2.117376413829383, 2.117376413829383, 1.4796227115983631, 1.6659468138964892, 2.117376413829383, 1.324386578690328, 1.6659468138964892, 2.117376413829383, 1.6659468138964892, 1.6659468138964892, 1.2598024725421468, 1.0310296056759285, 1.4796227115983631, 2.117376413829383, 2.117376413829383, 0.6222739600034805, 1.6659468138964892, 0.8990371856495738, 1.0, 1.6659468138964892, 1.1152163788469585, 1.2598024725421468, 1.324386578690328, 1.324386578690328, 0.725183562984938, 1.324386578690328, 0.7063327049541857, 0.7436522434583136, 0.8684359778335645, 0.4712168475479158, 0.9183428713384428, 1.6659468138964892, 0.4002649784453541, 1.6659468138964892, 1.4581827668178884, 0.7436522434583136, 0.8074219322351849, 0.7056347312849593, 1.1152163788469585, 1.6659468138964892, 0.580978951019126, 0.2265517330457396, 0.2389983823908023, 1.1152163788469585, 1.4796227115983631, 1.4796227115983631, 0.2464848815656366, 0.2160222063891437, 0.7561946694483351, 0.1838273019608522, 1.4581827668178884, 0.5580422574103938, 0.1198006811233358, 1.4581827668178884, 0.3688761459214899, 0.02307134980545979, 0.08093155365884519, 0.4443091053879403, 1.1152163788469585, 0.8684359778335645, 0.2160222063891437, 0.2225492003168228, 0.7561946694483351, 0.5580422574103938, 2.117376413829383, 1.6659468138964892, 0.7063327049541857, 1.1152163788469585, 1.4581827668178884, 1.4796227115983631, 0.051394944220371525, 0.39206199576629225, 0.2389983823908023, 0.725183562984938, 0.2926143252973798, 0.9183428713384428, 1.6659468138964892, 0.914434985264994, 0.740415173891609, 0.5438837924023012, 1.1152163788469585, 0.725183562984938, 0.725183562984938, 1.6659468138964892, 0.8990371856495738, 0.6222739600034805, 1.6659468138964892, 0.4443091053879403, 1.6659468138964892, 1.4581827668178884, 0.8990371856495738, 0.7063327049541857, 0.09765812965680687]"
Bptf,"['Sla', 'Zmynd8', 'Dock10', 'Baz1a', 'Tcp1', 'Stk4', 'Pdcd4', 'Ppp1r10', 'Scaf11', 'Chordc1', 'Ccm2', 'Nsd1', 'Osbpl8', 'Med4']","[2.498763426986321, 6.964076764216276, 6.964076764216276, 2.824049458128973, 2.573578082469858, 3.145491150139013, 2.165159224849339, 1.5564514036695651, 1.837388132500172, 2.498763426986321, 1.4383087640443044, 2.542377414121733, 1.2615673084397472, 2.824049458128973]"
Ccnt2,"['Ptpn4', 'Sp3', 'Cish', 'Acin1', 'Crlf3', 'Cd200r1', 'Klhl6', 'Txk', 'Madd', 'Gpr108', 'Nin', 'Nufip2', 'Dok2', 'Srsf11', 'Cd3d']","[3.138055267908503, 3.138055267908503, 2.731096002320184, 2.0919612508777456, 3.138055267908503, 2.0919612508777456, 1.8595799070079957, 2.651720333936459, 2.161019341042884, 3.2729645595932064, 3.2729645595932064, 2.651720333936459, 2.161019341042884, 3.2729645595932064, 1.0]"
Chd1,"['Vasp', 'Dnaja1', 'Sept7', 'Zfp292', 'Tox', 'Sf3b2']","[1.7090774473546646, 2.1269306462738475, 0.7987880842059751, 1.804197736722128, 0.30501500853239666, 1.6503987131631104]"
