TF,GENE,abs
Ezh2,Xist,4.325006729031384
Ezh2,Xrn2,4.151750050603782
Ezh2,Yaf2,4.151750050603782
Ezh2,Ypel3,4.325006729031384
Ezh2,Ypel5,1.3856333793683886
Ezh2,Zbtb38,3.2522778779490307
Ezh2,Zc3h13,4.325006729031384
Ezh2,Zc3h15,4.151750050603782
Ezh2,Zcchc11,2.3455936843656673
Ezh2,Zcchc17,0.5636898844912688
Ezh2,Zfp106,1.405659039111144
Ezh2,Zfp110,4.325006729031384
Ezh2,Zfp329,0.1732566784276015
Ezh2,Zfp512,4.4078964330008965
Ezh2,Zfp518a,1.765451274374349
Ezh2,Zfp655,4.325006729031384
Ezh2,Zfp664,1.405659039111144
Ezh2,Zfp830,4.325006729031384
Ezh2,Zfx,4.151750050603782
Ezh2,Zfyve16,4.4078964330008965
Ikzf1,2610001J05Rik,0.286689863282908
Ikzf1,4833439L19Rik,0.4079043494673333
Ikzf1,AI413582,1.8532091869345684
Ikzf1,AI467606,1.8532091869345684
Ikzf1,Abi1,2.4958633166205004
Ikzf1,Ablim1,5.1567637421402885
Ikzf1,Acbd5,0.6400269601331975
Ikzf1,Actr2,1.6678642246173934
Ikzf1,Add3,2.6623073978908685
Ikzf1,Adprh,1.3224413552182956
Ikzf1,Aftph,2.0719581926541126
Ikzf1,Agpat3,1.8532091869345684
Ikzf1,Ahi1,1.4772368604001254
Ikzf1,Ahnak,2.0719581926541126
Ikzf1,Akr1b10,5.1567637421402885
Ikzf1,Aldoa,0.901746085421102
Ikzf1,Anxa2,2.0719581926541126
Ikzf1,Arhgap15,2.660900425519788
Ikzf1,Arhgap30,1.8704930394024206
Ikzf1,Arhgef3,0.6440060961132109
Ikzf1,Arhgef6,0.1652330124003371
Ikzf1,Arl4a,0.31511102013861303
Ikzf1,Arpc2,2.660900425519788
Ikzf1,Arpc5l,1.6678642246173934
Ikzf1,Asxl2,5.1567637421402885
Ikzf1,Atad2,2.660900425519788
Ikzf1,Atf7ip,0.4853596751630256
Ikzf1,Atg3,0.5844212983368721
Ikzf1,Atp2b1,1.8532091869345684
Ikzf1,Atp6ap1,1.8532091869345684
